,Y02A  10,Y02A  20,Y02A  30,Y02A  40,Y02A  50,Y02A  90,Y02B  10,Y02B  20,Y02B  30,Y02B  40,Y02B  50,Y02B  60,Y02B  70,Y02B  80,Y02B  90,Y02C  10,Y02C  20,Y02D  10,Y02D  30,Y02D  50,Y02D  70,Y02E  10,Y02E  20,Y02E  30,Y02E  40,Y02E  50,Y02E  60,Y02E  70,Y02P  10,Y02P  20,Y02P  30,Y02P  40,Y02P  60,Y02P  70,Y02P  80,Y02P  90,Y02T  10,Y02T  30,Y02T  50,Y02T  70,Y02T  90,Y02W  10,Y02W  30,Y02W  90,Y04S  10,Y04S  20,Y04S  30,Y04S  40,Y04S  50
AT11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.1666666666666665,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT12,0.0,0.0,1.5,1.9705882352941178,1.5,0.0,0.25,0.0,0.5,0.0,0.0,0.0,1.5625,0.0,0.0625,0.0,0.75,0.0,0.0,0.0,0.0,4.5625,3.5,0.0,0.3958333333333333,1.25,4.3125,0.0,0.8333333333333333,1.1666666666666667,0.0,0.0,0.0,2.5,0.5,1.0,0.75,0.0,0.0,0.0,0.0,0.5,2.0,0.0,0.3958333333333333,0.0625,0.0,0.5625,0.0
AT13,0.0,0.0,0.0,0.4705882352941177,1.7857142857142856,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.25,0.0,0.3333333333333333,0.0,0.0,3.1666666666666665,0.5,0.0,0.0,1.5,7.416666666666667,0.0,1.3333333333333333,1.4166666666666667,0.0,0.0,0.0,0.5,0.8333333333333333,0.0,1.6,1.75,0.0,0.0,0.35,0.0,1.8333333333333333,0.0,0.0,0.1,0.35,0.0,0.0
AT21,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AT22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,2.333333333333333,0.3333333333333333,0.0,0.0,0.25,9.5,0.3333333333333333,0.0,0.5,0.0,0.5,0.0,1.5,0.0,1.0,6.499999999999999,1.0,0.0,0.0,0.0,0.0,3.8333333333333335,0.0,0.0,0.5,0.0,0.0,0.0
AT31,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.5,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.833333333333334,0.5,0.0,0.0,0.25,1.5833333333333333,0.0,11.333333333333334,1.6190476190476188,0.0,0.0,0.0,1.5833333333333333,0.6666666666666666,1.0,4.5,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
AT32,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.25,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,1.3333333333333333,2.708333333333333,0.0,1.5,0.0,0.0,0.0,0.0,0.375,0.0,0.0,2.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
AT34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.75,0.0,0.5,0.0,0.0,2.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.125,1.0,0.0,0.0,1.125,0.0,0.5,0.0,0.375,0.5,0.0,0.0,0.0
ATZZ,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU1,0.5,0.0,0.25,0.0,1.6428571428571428,3.0,0.0,1.0,2.5,0.0,0.0,0.0,1.5,0.25,0.0,0.0,1.5,0.0,2.0,0.0,0.0,5.916666666666666,0.0,0.0,0.25,1.5,1.6071428571428572,0.0,0.0,1.5,0.0,1.0,1.5,1.2380952380952381,0.25,0.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AU2,0.0,0.0,0.0,0.0,2.5,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,2.033333333333333,0.0,2.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.333333333333333,0.0,0.2,0.2,0.0,0.2,0.0
AU3,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.5714285714285714,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0
AU4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.25,0.0
AU5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.5,0.0,3.75,1.75,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
