,Y02A  10,Y02A  20,Y02A  30,Y02A  40,Y02A  50,Y02A  90,Y02B  10,Y02B  20,Y02B  30,Y02B  40,Y02B  50,Y02B  60,Y02B  70,Y02B  80,Y02B  90,Y02C  10,Y02C  20,Y02D  10,Y02D  30,Y02D  50,Y02D  70,Y02E  10,Y02E  20,Y02E  30,Y02E  40,Y02E  50,Y02E  60,Y02E  70,Y02P  10,Y02P  20,Y02P  30,Y02P  40,Y02P  60,Y02P  70,Y02P  80,Y02P  90,Y02T  10,Y02T  30,Y02T  50,Y02T  70,Y02T  90,Y02W  10,Y02W  30,Y02W  90,Y04S  10,Y04S  20,Y04S  30,Y04S  40,Y04S  50
AT11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT12,0.0,0.0,0.0,2.0,2.833333333333333,0.0,1.0625,1.0,0.5625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0.5,1.5625,0.0625,2.833333333333333,0.5333333333333333,0.3333333333333333,0.0,0.0,0.8333333333333333,0.0,0.75,2.25,0.0,0.0,0.0,0.25,2.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
AT13,0.0,0.0,0.0,0.0,2.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.5,1.0,0.0,0.0,1.3333333333333333,0.25,0.0,0.5833333333333333,1.0,0.0,0.5,0.0,0.3333333333333333,0.5,0.0,0.3611111111111111,0.0,0.5,0.0,0.3611111111111111,0.5,0.8333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
AT21,0.0,0.0,0.95,0.0,1.0,0.0,1.3534090909090908,0.0,1.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.84090909090909,0.2,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.25,0.0,0.5,0.2,0.0,1.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
AT22,0.0,0.0,0.5,0.0,1.3333333333333333,0.0,0.5,1.3333333333333333,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.2083333333333333,0.25,0.0,0.0,1.8333333333333333,2.3499999999999996,0.0,0.8333333333333333,0.0,0.5,0.0,0.0,1.8583333333333334,0.0,0.0,3.0,1.0,1.0,0.0,0.5,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
AT31,0.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.5625,0.0,2.0625,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5.925,0.25,0.0,0.0,0.0,4.0625,0.0625,7.5,2.833333333333333,0.0,0.0,0.0,0.7583333333333333,0.0,0.0,5.861111111111111,0.0,0.5,0.0,0.1111111111111111,0.5,4.166666666666666,0.0,0.0,0.5,0.1111111111111111,0.0,0.0
AT32,0.0,0.0,0.0,0.0,0.75,0.0,0.5,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.8333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
AT33,0.0,0.0,0.0,0.0,0.25,0.29166666666666663,1.0625,1.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.5,2.6875,0.0625,0.0,0.3333333333333333,0.0,0.0,0.0,0.125,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
AT34,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.166666666666667,0.0,0.0,0.0,0.0,1.5,0.0,1.5,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATZZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0
