,A01,A21,A22,A23,A24,A41,A42,A43,A44,A45,A46,A47,A61,A62,A63,B01,B02,B03,B04,B05,B06,B07,B08,B09,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B41,B42,B43,B44,B60,B61,B62,B63,B64,B65,B66,B67,B68,B81,B82,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C21,C22,C23,C25,C30,C40,C99,D01,D02,D03,D04,D05,D06,D07,D10,D21,E01,E02,E03,E04,E05,E06,E21,E99,F01,F02,F03,F04,F05,F15,F16,F17,F21,F22,F23,F24,F25,F26,F27,F28,F41,F42,F99,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G16,G21,G99,H01,H02,H03,H04,H05,H99
AT11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.16666666666666666,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT12,2.6666666666666665,0.0,0.0,0.25,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,4.570238095238095,0.0,2.0,1.8333333333333333,0.0,1.0,0.0,1.1666666666666665,0.25,1.0,0.7083333333333333,0.0,1.4583333333333333,0.3333333333333333,1.1666666666666665,0.0,1.0,0.0,0.0,0.0,1.4333333333333333,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,6.766666666666667,0.6666666666666666,0.0,0.0,0.16666666666666666,5.233333333333333,3.0,0.0,0.0,0.0,0.0,1.0833333333333335,0.0,1.25,0.0,0.0,0.0,3.8396825396825394,2.125,0.20833333333333331,0.5,0.25,2.31031746031746,0.0,0.0,0.8333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4583333333333333,0.0,0.0,2.4,0.0,0.0,0.6666666666666666,3.5,4.738095238095238,1.9,0.0,0.0,0.9214285714285714,3.8119047619047617,0.0,0.5,0.0,0.75,2.961904761904762,1.0,0.6666666666666666,0.06666666666666667,0.26666666666666666,0.16666666666666666,0.0,0.5333333333333333,0.0,0.0,1.0,0.0,0.0,4.7214285714285715,0.0,0.0,0.0,1.5666666666666664,0.41666666666666663,1.0,0.0,0.3333333333333333,0.0,2.0476190476190474,0.0,0.0,0.0,0.0,4.083333333333333,4.083333333333333,0.5,6.535714285714286,1.45,0.0
AT13,0.8333333333333333,2.0,0.0,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.995238095238093,0.0,3.3333333333333335,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.6666666666666666,0.0,0.0,1.25,0.0,0.5,2.1,0.0,0.0,0.5,0.0,0.42857142857142855,1.0,1.0,0.0,1.0,7.666666666666666,0.0,0.0,0.16666666666666666,1.2380952380952381,0.5,0.0,0.0,0.0,0.125,1.3333333333333333,0.0,0.0,1.0,0.0,0.0,4.380357142857142,0.4444444444444444,0.5416666666666666,0.0,0.0,4.236309523809523,0.0,0.0,3.0,0.0,0.75,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,9.0,0.0,0.0,2.0,2.833333333333333,1.0,0.0,0.0,0.1,0.6333333333333333,0.5,0.0,0.5,0.16666666666666666,2.8666666666666667,0.0,0.0,0.06666666666666667,0.26666666666666666,0.7916666666666666,0.0,1.3333333333333333,0.0,0.25,1.0,0.0,0.0,4.7214285714285715,0.0,0.5,0.0,0.8333333333333333,3.583333333333333,0.5,0.0,1.0,0.0,2.2476190476190476,0.0,0.0,0.0,0.0,5.0,2.75,2.5,11.91904761904762,0.125,0.0
AT21,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0,0.0,0.5,0.0,0.8333333333333333,0.0,1.0,0.0,0.0,3.833333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,0.75,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.533333333333333,0.0,0.0,0.0,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.833333333333333,0.5,1.7,1.5,0.0,0.0
AT22,0.0,1.5,0.0,0.0,0.0,0.0,0.0,3.666666666666666,0.0,0.5,0.0,1.0,1.0,0.0,1.3333333333333333,1.0,0.0,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.1111111111111111,1.0,2.0238095238095237,0.125,0.0,1.6666666666666665,0.375,1.0,0.0,2.9215811965811964,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2,2.0,0.0,0.0,0.0,9.666666666666666,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.75,0.5555555555555556,0.0,0.0,1.9023809523809523,0.5976190476190476,0.0,0.5,0.8333333333333333,0.0,0.0,1.5277777777777777,3.75,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.5,0.0,0.0,0.3333333333333333,1.0,0.0,2.5,0.0,0.17619047619047618,4.819047619047619,0.0,0.0,0.0,0.0,2.6970695970695973,0.0,0.5,0.06666666666666667,0.26666666666666666,0.125,0.0,0.9999999999999999,0.25,0.25,0.0,0.0,0.0,7.3999999999999995,0.0,0.0,0.0,0.0,2.5,2.5833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.5,0.3333333333333333,0.3333333333333333,1.2202380952380953,0.0
AT31,3.0,0.0,0.0,0.6666666666666666,0.0,0.5,0.0,1.75,0.0,0.0,0.0,1.0,4.321645021645021,0.8333333333333333,0.0,5.25,2.0,1.1666666666666665,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.0,5.0,3.1666666666666665,0.43333333333333335,0.55,0.0,0.0,1.0,0.5,8.043181818181818,0.8333333333333333,0.0,1.159090909090909,0.0,2.0,1.0,0.0,0.0,1.875,1.5,2.0,0.0,1.0,5.654761904761905,0.0,0.0,1.0,0.0,0.0,0.8888888888888888,1.1333333333333333,0.0,1.25,0.0,0.0,6.503354978354978,9.052777777777777,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,11.655555555555555,1.0,1.2083333333333333,0.0,0.125,0.0,0.0,7.594444444444444,0.0,0.0,1.0,1.2857142857142856,1.75,0.0,0.0,0.6111111111111112,5.0,1.5,0.0,4.4393939393939394,0.6666666666666666,2.0,1.0,0.0,0.6595238095238095,2.835714285714286,0.0,0.16666666666666666,0.0,0.75,10.438095238095238,0.0,0.5,0.0,1.4666666666666668,2.3333333333333335,0.0,0.0,2.4333333333333336,0.0,0.0,0.5,0.0,5.267857142857142,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.225,0.5,0.5,0.0,0.0,0.0
AT32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,4.0049504950495045,0.0,2.75,1.55,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,1.125,0.0,0.0,0.375,0.0,0.0,2.7944444444444443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.3333333333333333,0.6111111111111112,0.0,1.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.8333333333333333,0.1111111111111111,0.0,0.4,0.0,1.00990099009901,0.0,0.0,0.3333333333333333,0.0,0.05,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.3611111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,1.0,1.3333333333333333,1.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.8888888888888888,0.3611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049504950495049506,0.0,0.0,0.0,0.0,0.0,0.41666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0
AT33,0.4,0.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,6.616666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0,0.5,0.819047619047619,3.602777777777778,0.6000000000000001,0.0,0.0,0.0,1.2,0.0,1.0,0.0,0.0,0.0,3.333333333333333,0.0,0.0,0.0,0.6666666666666666,2.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.0,0.0,0.375,0.8,0.0,2.75,0.26666666666666666,0.0,0.0,0.5,0.08333333333333333,0.0,0.0,0.25396825396825395,0.6825396825396826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.9999999999999998,0.6666666666666666,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.6666666666666665,0.0,0.0
AT34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.699999999999999,1.7000000000000002,0.0,2.25,1.2166666666666668,0.0,0.0,0.0,1.375,0.0,0.0,0.0,0.0,2.517857142857143,0.0,0.8214285714285714,0.0,1.8333333333333333,0.0,0.0,0.125,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2416666666666667,5.3,0.5,0.0,0.0,2.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.2,3.0,1.0,0.125,0.0,0.0,0.0,0.0,0.8809523809523809,0.0,0.0,7.288095238095238,0.0,1.7000000000000002,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.5,0.5,0.0,3.7222222222222223,1.9333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.8333333333333333,1.3333333333333333,0.5,2.6666666666666665,0.0
ATZZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0
