,A01,A21,A22,A23,A24,A41,A42,A43,A44,A45,A46,A47,A61,A62,A63,B01,B02,B03,B04,B05,B06,B07,B08,B09,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B41,B42,B43,B44,B60,B61,B62,B63,B64,B65,B66,B67,B68,B81,B82,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C21,C22,C23,C25,C30,C40,C99,D01,D02,D03,D04,D05,D06,D07,D10,D21,E01,E02,E03,E04,E05,E06,E21,E99,F01,F02,F03,F04,F05,F15,F16,F17,F21,F22,F23,F24,F25,F26,F27,F28,F41,F42,F99,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G16,G21,G99,H01,H02,H03,H04,H05,H99
AT11,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.41666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.125,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.75,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0
AT12,0.8333333333333333,1.0,0.0,2.333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,10.268055555555556,0.0,3.5,3.2916666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.5666666666666667,1.0,0.5,0.0,0.2,0.5,3.6666666666666665,0.16666666666666666,0.375,0.30000000000000004,0.0,0.125,0.0,0.0,0.0,7.472222222222222,3.986111111111111,0.0,0.0,1.0,5.0,3.3333333333333335,0.5,0.0,0.0,0.2222222222222222,1.6,1.5,1.3333333333333333,1.5,0.8333333333333333,0.0,2.0,1.613888888888889,0.15555555555555556,1.0,0.49999999999999994,2.0027777777777778,0.5,0.0,1.7333333333333334,0.2,0.25555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4166666666666665,0.0,7.916666666666666,1.3333333333333333,0.16666666666666666,0.0,6.527777777777778,3.0,3.0,0.0,0.0,0.5833333333333333,3.5666666666666664,0.125,0.75,0.125,0.0,8.0,1.75,0.5208333333333333,0.0,1.5,3.333333333333333,0.0,0.0,0.6666666666666666,0.7666666666666666,1.75,0.0,0.0,3.4791666666666665,0.5,0.0,1.0,0.0,0.6111111111111112,0.0,2.9791666666666665,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,15.833333333333332,2.75,0.0,7.138888888888889,1.5,0.0
AT13,1.6,1.0,1.0,0.25,0.0,1.3333333333333333,0.0,0.0,0.0,2.25,0.0,4.066666666666666,23.65575396825397,0.0,6.25,6.058333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.3333333333333333,2.0416666666666665,0.0,0.0,0.0,1.1111111111111112,1.5,8.19047619047619,0.16666666666666666,0.0,0.3055555555555555,0.0,0.0,1.0,0.5,0.0,3.5833333333333335,1.25,0.0,1.25,0.0,5.25,9.116666666666667,0.0,0.0,0.0,0.16666666666666666,1.125,1.0,0.41666666666666663,1.4583333333333335,0.0,0.0,6.4563492063492065,1.4083333333333332,0.08333333333333333,1.0,0.29166666666666663,3.710515873015873,0.5,0.0,0.0,0.2,0.75,0.0,0.03571428571428571,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,3.0833333333333335,0.5,0.0,0.25,0.0,1.0,0.0,0.0,0.0,1.5833333333333333,0.125,0.5,0.125,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.3333333333333333,0.0,8.858333333333333,0.0,0.0,1.0,1.5,4.611111111111111,0.0,1.6666666666666665,1.0,0.0,0.5,0.0,0.0,0.0,0.0,3.770833333333333,2.8125,0.5,13.13888888888889,1.1428571428571428,0.0
AT21,0.5,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.5,0.0,1.5,2.4642857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,0.1111111111111111,0.0,0.5357142857142857,0.0,0.0,0.9007936507936507,0.0,0.25,0.0,0.0,0.2857142857142857,0.25,0.0,0.0,0.0,0.0,4.25,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.25,2.333333333333333,1.6666666666666665,2.5,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.375,0.0,0.5,0.375,0.0,2.9,0.0,0.0,1.0,0.3333333333333333,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.908333333333333,0.9999999999999999,6.566666666666666,0.9166666666666666,0.0,0.0
AT22,0.0,1.0,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.6666666666666665,1.5,0.0,2.6666666666666665,3.683333333333333,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.3333333333333333,2.3333333333333335,1.6666666666666665,0.0,0.5,0.5,2.0,0.08333333333333333,4.204487179487179,0.25,0.0,0.4375,0.0,0.0,1.0,0.0,0.0,10.077272727272728,3.5,0.0,1.0,0.0,9.5,0.25,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.4166666666666667,0.0,0.0,0.41666666666666663,4.987179487179487,2.433333333333333,0.0,0.0,3.0069444444444446,0.0,0.0,1.3166666666666667,3.55,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.75,0.0,0.0,6.083333333333334,0.3333333333333333,0.16666666666666666,0.0,0.75,2.0,0.0,5.383333333333333,0.0,1.5,9.424242424242424,0.0,1.0,0.0,0.0,4.2318181818181815,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.7,1.5,0.0,0.0,0.0,9.868055555555555,0.0,0.0,0.0,1.0,1.0588235294117647,0.29411764705882354,0.0,1.1666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,5.145833333333333,10.433333333333334,0.0,2.5,1.1666666666666667,0.0
AT31,7.966666666666667,2.6666666666666665,1.1666666666666667,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,5.333333333333333,2.7416666666666667,1.5,1.0,7.286111111111111,0.3333333333333333,2.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,5.666666666666667,6.083333333333333,7.7,0.25,0.0,1.0,0.5,0.16666666666666666,14.221153846153847,0.8333333333333333,0.0,1.5,0.0,2.0,0.0,0.0,1.0,2.656060606060606,2.375,0.6666666666666666,0.0,3.0,1.8333333333333333,1.4,0.0,0.0,0.0,0.3333333333333333,0.3666666666666667,1.25,0.25,1.0,0.0,0.0,3.036111111111111,12.709401709401709,1.1666666666666665,0.5,0.0,1.9500000000000002,0.0,0.25,9.516666666666666,3.194444444444444,0.0,0.0,2.0,0.0,0.0,3.7499999999999996,0.0,1.1666666666666665,0.75,3.0,1.75,0.6666666666666666,0.25,1.1666666666666665,5.25,0.3666666666666667,0.5,9.25,2.0,3.0,0.3333333333333333,0.0,7.760606060606061,10.466666666666667,0.125,0.8500000000000001,0.125,0.4,10.15,0.0,0.1875,0.0,1.1111111111111112,3.333333333333333,0.0,0.6666666666666666,2.7333333333333334,3.2666666666666666,3.0,0.0,0.0,3.4166666666666665,2.166666666666667,0.0,0.0,3.083333333333333,0.0,0.0,0.5625,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,1.7333333333333334,0.5,1.0,0.0,0.0
AT32,1.0,0.5,0.0,2.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.833333333333334,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.16666666666666666,1.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.41666666666666663,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.25,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.41666666666666663,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.833333333333333,0.0,2.0,0.0,0.0,0.0,1.1666666666666667,0.0,0.16666666666666666,0.0,0.0,3.25,0.0,0.0,0.0,0.5,2.15,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0
AT33,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.625,2.0,1.1428571428571428,0.0,4.0,5.771825396825396,0.0,0.6666666666666666,1.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.25,0.6666666666666666,0.0,0.0,0.0,0.5833333333333333,0.75,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,1.75,1.3333333333333333,0.0,0.0,3.388888888888889,0.41666666666666663,0.0,0.0,0.5,2.083333333333333,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,4.083333333333333,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,2.0,0.3333333333333333,0.0,0.0,2.333333333333333,0.0,2.6666666666666665,0.0,1.0,1.8333333333333333,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,2.0,1.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1875,2.3125,1.0,2.0,0.0,0.0
AT34,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,15.333333333333332,2.8194444444444446,0.0,1.0,4.1,1.0,0.0,0.25,1.75,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,7.55,0.14285714285714285,2.083333333333333,0.0,0.25,0.85,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,1.5333333333333332,1.1666666666666667,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5416666666666665,0.0,2.0,0.0,0.49999999999999994,0.6833333333333333,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.4166666666666665,1.75,0.0,0.0,0.0,0.5,0.0,1.0,1.8333333333333333,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.3,2.7,0.1,0.0,0.9166666666666665,1.25,0.0,0.3333333333333333,0.0,0.0,9.313492063492063,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8999999999999995,0.7777777777777778,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.083333333333333,1.8333333333333333,1.0,1.25,7.0,0.0
ATZZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
