,A01,A21,A22,A23,A24,A41,A42,A43,A44,A45,A46,A47,A61,A62,A63,B01,B02,B03,B04,B05,B06,B07,B08,B09,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B41,B42,B43,B44,B60,B61,B62,B63,B64,B65,B66,B67,B68,B81,B82,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C21,C22,C23,C25,C30,C40,C99,D01,D02,D03,D04,D05,D06,D07,D10,D21,E01,E02,E03,E04,E05,E06,E21,E99,F01,F02,F03,F04,F05,F15,F16,F17,F21,F22,F23,F24,F25,F26,F27,F28,F41,F42,F99,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G16,G21,G99,H01,H02,H03,H04,H05,H99
AUS,31.854107004107004,3.572222222222222,0.5,14.728529657477026,0.25,3.033333333333333,1.25,3.5666666666666664,0.8333333333333333,4.616666666666667,0.75,10.790909090909091,190.48348709739975,2.0166666666666666,12.765079365079364,19.188809523809525,1.5,2.916666666666666,1.2380952380952381,3.1291666666666664,0.0,1.6666666666666665,2.65,0.4,4.916666666666666,3.9482142857142857,6.867619047619048,3.9857142857142858,6.0,1.1523809523809523,1.8333333333333333,3.083333333333333,7.504273504273504,0.0,1.1893939393939392,5.277797202797203,0.5416666666666666,17.336904761904762,5.915151515151515,0.21590909090909088,1.8333333333333333,13.799983164983166,0.0,5.359999999999999,6.791666666666667,0.2,25.89025974025974,3.8333333333333335,2.0,0.1428571428571428,0.6944444444444444,2.6225579975579976,4.013095238095238,7.9833333333333325,2.0936507936507938,3.925297619047619,1.2,0.0,30.822001315491015,11.900152625152625,3.95595238095238,4.08452380952381,0.5797619047619047,40.10476136182658,0.0,0.0,1.7333333333333332,10.026190476190475,0.7,2.577777777777778,0.0714285714285714,0.4222222222222222,0.0,2.25,0.125,0.0,0.3333333333333333,0.0,2.275,0.0,0.3333333333333333,2.6666666666666665,7.266666666666666,1.1666666666666665,5.142857142857142,23.743162393162393,8.373333333333333,0.95,7.5,0.0,4.533333333333333,5.691666666666666,1.726190476190476,6.129761904761905,2.535714285714286,1.2,23.229771995854467,0.9090909090909092,4.208333333333333,0.2,1.3333333333333333,10.032142857142857,4.7023809523809526,0.5,1.0285714285714285,2.0999999999999996,2.2,3.0,0.0,61.79578754578755,9.704365079365079,3.25,0.4,4.284047619047619,62.58108921729612,16.211111111111112,7.239285714285715,4.683333333333333,5.108333333333333,3.2434318555008206,0.0,6.697619047619048,0.5,0.0,34.48373015873016,7.366666666666666,2.861111111111111,58.41517094017094,3.5321428571428575,0.0
AUT,23.041666666666668,4.0,0.0,0.6666666666666666,0.0,4.916666666666666,0.0,3.833333333333333,2.071428571428571,6.038888888888888,0.25,33.81666666666666,108.71097236097235,1.9583333333333333,25.53333333333333,21.36547619047619,3.5,0.75,1.0,3.5166666666666666,0.1666666666666666,3.5,3.2214285714285715,0.25,10.15,11.17047619047619,29.78253968253968,6.083333333333332,2.666666666666666,9.928571428571429,5.588888888888889,3.511904761904762,29.30436507936508,2.083333333333333,0.375,8.858225108225108,0.0,11.427777777777777,8.880555555555556,0.0,4.290909090909091,44.68484848484848,16.144444444444446,6.177777777777777,1.0,2.75,38.108333333333334,15.127777777777778,0.3333333333333333,1.0,0.0,2.477485380116959,3.320634920634921,7.514814814814814,1.806547619047619,13.9265873015873,5.75,0.0,25.590499777999774,29.50952380952381,13.217063492063494,1.2499999999999998,2.4833333333333334,21.582398157398156,1.0,0.0,12.241666666666667,10.145714285714286,4.263888888888889,2.2444444444444445,0.3333333333333333,0.4,0.0,3.1166666666666667,0.25,1.0714285714285714,2.6,2.75,4.5,1.0,1.1428571428571428,27.515151515151516,23.016666666666666,4.934126984126984,3.6333333333333333,36.6702380952381,25.13095238095238,13.9,4.533333333333333,0.0,8.239682539682539,15.01452380952381,3.2222222222222223,6.944444444444445,1.0244444444444443,1.5,51.14145021645021,3.5,13.01842105263158,0.0,4.486111111111111,7.902380952380952,3.7333333333333334,1.25,4.1726190476190474,2.5,4.0,2.75,0.0,56.67553927553928,7.813596491228069,6.6,0.0,3.7388888888888885,37.4684126984127,11.283333333333333,7.67063492063492,6.1916666666666655,4.183333333333334,12.658333333333333,0.0,1.5,0.38888888888888884,0.0,62.39154135338346,23.049999999999997,10.758333333333333,72.99620879120879,18.29985380116959,0.0
BEL,20.466323953823952,5.95952380952381,1.3333333333333337,22.148822324628775,1.0,0.6000000000000001,0.0,1.0,1.3333333333333333,2.0,6.541666666666667,14.568032133703776,132.18849438977767,1.1904761904761902,4.0,32.2904546697084,2.0,1.1428571428571428,0.0,11.794624819624818,0.0,1.1666666666666665,0.7083333333333333,1.3333333333333333,3.5388888888888888,3.083333333333333,2.9999999999999996,0.1666666666666666,0.7999999999999999,6.649999999999999,0.961111111111111,1.6666666666666663,25.41217532467532,0.25,2.338888888888889,17.637313381063382,0.5,30.73333333333333,3.333333333333333,0.0,1.996969696969697,40.61471861471861,4.8999999999999995,4.069444444444445,1.8363636363636364,0.75,42.85295815295815,0.3333333333333332,1.4954545454545456,0.0,0.4571428571428571,3.5143336037925588,9.530268029461578,5.715103056147832,11.802777777777777,6.5210784313725485,0.25,0.0,53.963528637645034,103.67073548386153,24.40716808776019,5.684523809523809,28.215896290089837,43.136892703577026,0.5625,0.1,3.283333333333333,2.4404761904761907,9.434126984126983,3.5166666666666666,0.8333333333333333,1.5208333333333333,0.0,4.642857142857142,0.4107142857142857,20.61111111111111,1.123015873015873,0.0,4.025341635975964,4.05595238095238,1.4067460317460316,1.4523809523809523,5.7595238095238095,6.944444444444444,0.3333333333333333,35.352777777777774,10.983333333333333,7.166666666666666,1.0555555555555556,0.0,6.699145299145299,7.875854700854701,2.9999999999999996,2.6677489177489178,1.8690476190476186,0.9,33.60656288156288,1.0666666666666667,7.016666666666667,0.0,2.4166666666666665,8.433333333333334,1.319047619047619,0.6666666666666666,4.911111111111111,4.35,5.333333333333333,0.25,0.0,49.2384993830646,10.880555555555553,15.041666666666664,0.6666666666666666,2.6317460317460313,29.66296296296296,5.237037037037037,2.1666666666666665,11.349561403508773,3.65,2.6444444444444444,0.0,4.645238095238095,3.702380952380952,0.0,42.00001803751804,11.355555555555554,11.427777777777775,96.0111111111111,6.254166666666667,0.0
BGR,0.0,1.0,0.0,1.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6666666666666665,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.266666666666667,0.3333333333333333,1.0,0.0,0.0,0.0
BRA,2.333333333333333,0.3333333333333333,0.0,2.666666666666666,0.0,0.0,0.0,0.0714285714285714,0.0,2.0,0.0,4.999999999999999,28.038530465949822,0.0,0.0,0.5627272727272727,0.0,0.0,0.0,0.375,0.0,1.0,1.0,0.0,1.3333333333333333,1.0,2.166666666666666,0.0,0.0,0.0,0.0,1.0,2.1,0.49999999999999994,0.0,0.6,0.0,1.25,0.0,0.0,1.0,4.0,0.0,0.25,0.0,0.0,8.26388888888889,2.0,0.0,0.0,0.0,0.4083333333333332,0.2492424242424242,1.9363636363636363,2.283333333333333,1.4277777777777778,0.0,1.0,4.339219501420639,3.386904761904762,1.2222222222222223,1.0666666666666667,3.4722222222222223,2.016230936819172,0.0,0.5,1.3,0.2,0.0,0.0,0.1176470588235294,0.0,0.0,1.125,0.1666666666666666,0.0,0.0,0.0,0.75,0.0,0.1666666666666666,2.1666666666666665,0.0,0.2,0.0,2.333333333333333,0.0,0.0,1.6666666666666663,0.0,1.0833333333333333,2.375,0.0,7.8349206349206355,0.8777777777777778,0.75,8.683333333333334,0.0,0.0,0.0,0.0,2.6666666666666665,8.80952380952381,0.5,0.2,0.3333333333333333,1.0,2.0,0.0,2.533333333333333,0.25,0.0,0.0,1.125,2.35,1.6111111111111112,0.0,2.0,0.0,0.5,0.0,0.25,0.0,0.0,2.9166666666666665,8.402777777777779,0.5,5.983333333333333,0.5,0.0
CAN,22.140530303030303,0.5,0.0,9.937608987256874,0.0,1.4705729166666666,0.111111111111111,1.125,0.1964285714285714,2.2142857142857144,0.9682539682539683,19.98208735708736,235.89119992294752,1.1880341880341878,10.25,27.514846264846263,2.0,2.071428571428571,0.6666666666666666,5.258333333333333,0.5,1.7,0.9206349206349207,0.4816849816849816,6.7023809523809526,7.124999999999999,10.261904761904761,2.2499999999999996,5.186111111111111,1.0333333333333332,4.05,0.0714285714285714,41.37028067418692,0.75,0.0625,13.980170411039053,0.0,8.655555555555557,2.9666666666666663,0.0,0.5491452991452991,38.46114718614719,3.6420634920634924,6.7178571428571425,2.62,2.5861111111111112,15.868589743589743,1.5384615384615383,0.45,0.0,4.85,5.963913292589763,7.767388167388167,9.859737484737485,0.0,4.68483486417823,1.0,0.125,70.26802503885769,28.731397231240983,6.339965728715729,9.811721611721612,4.100234741784037,57.301027062957864,0.0,0.0,1.1666666666666665,8.376190476190477,6.169444444444444,7.535714285714286,0.4,0.0,0.0,0.2,0.1999999999999999,0.6428571428571428,0.35833333333333317,0.0,0.7935897435897435,0.5,0.7785714285714285,13.283333333333333,1.8333333333333333,1.0,0.75,13.855410691003911,6.691666666666666,2.2,9.125,0.0,9.07049617049617,18.11325896325896,4.625,4.162301587301587,6.977380952380952,0.3333333333333332,27.596592452686203,1.7425213675213675,3.537698412698412,0.6666666666666666,8.389194139194139,4.833333333333333,1.5722222222222224,2.7499999999999996,1.4583333333333333,4.27374751984127,5.791666666666667,0.125,0.0,68.6540449591688,19.63813492063492,9.116666666666665,0.0,6.533333333333333,215.30336595695968,7.558165445665447,10.733333333333334,22.437698412698413,6.01111111111111,6.038888888888889,0.0,3.6922077922077916,0.25,0.0,90.93208017676767,37.43174603174603,20.85,421.1002033352677,13.485572916666666,0.0
CHE,26.633847609505505,5.41150557297109,0.5,31.337928919739266,2.1666666666666665,7.083333333333333,1.0,3.5078125,12.075,4.892857142857143,6.75,51.92933455433456,442.3295840307314,2.1444444444444444,14.960877684407095,54.60228382728383,3.5,0.7857142857142856,2.2222222222222223,25.564502164502166,2.75,1.8333333333333333,1.9242424242424243,0.41666666666666663,14.888888888888888,12.970238095238095,43.54307359307359,12.016666666666667,17.77777777777778,10.558333333333334,3.3,4.5055555555555555,43.544658119658116,2.833333333333333,6.366666666666666,21.439297686939195,0.9019230769230769,25.962698412698415,17.099999999999998,2.3666666666666663,3.2626373626373626,21.742857142857144,9.86111111111111,17.628851540616246,5.645672751859364,6.205555555555556,103.21141682391682,53.045833333333334,1.9999999999999998,0.0,1.2746031746031747,8.330912143412142,9.091287878787877,3.5530303030303028,8.382644762524398,22.09983798339794,0.0833333333333333,1.0,117.10882177222985,53.451923733265645,42.11234443660914,3.881818181818182,5.911403940886699,32.50100150611069,0.0625,0.1,0.9500000000000001,10.96590909090909,12.378797294599181,3.3203703703703704,0.5166666666666666,0.3095238095238094,0.0,21.267857142857142,12.633333333333335,10.008333333333333,3.8373015873015874,4.916666666666666,14.076129426129425,2.0,0.3611111111111111,4.322222222222222,16.583333333333332,5.473448773448773,14.2,35.85996295512015,25.49047619047619,20.683908045977013,2.833333333333333,0.0,19.15833333333333,22.21547619047619,1.6706349206349205,24.194444444444443,14.812301587301587,4.616666666666666,68.74990097048921,0.95,4.020370370370371,1.2678571428571428,12.565079365079365,17.671861471861472,3.15,4.416666666666666,3.0999999999999996,8.487301587301587,3.333333333333333,5.833333333333333,0.0,204.8740553948654,37.36388888888889,9.417063492063491,79.01071428571429,15.959523809523809,91.40407060260002,15.902380952380952,11.769047619047619,12.75,6.937179487179487,11.390689865689867,0.3333333333333333,6.523280423280424,1.411904761904762,0.0,111.98762019230769,49.792857142857144,20.44230769230769,147.16004449377314,21.519282106782107,0.0
CHL,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.471186440677966,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.35,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CHN,10.348639051580228,0.25,0.0,6.689244663382595,0.25,7.035714285714286,1.0,7.891145833333333,2.25,11.991666666666667,2.7329710144927537,46.70718954248366,119.63579107577871,2.1666666666666665,29.659523809523808,21.516065913544907,1.6,2.2,0.0,2.4833333333333334,0.25,1.2,0.7333333333333332,0.45,4.669444444444444,2.25,16.066666666666666,1.0,18.583333333333336,3.0833333333333335,3.716666666666667,0.25,9.356585450272064,1.0,0.0517241379310344,6.0347153879986175,0.0,8.383333333333333,4.833333333333333,2.333333333333333,1.75,35.465476190476195,1.0,21.74285714285714,0.1666666666666666,0.0,20.466256157635467,3.5,1.3166666666666667,0.0,0.0,1.912179487179487,4.083333333333333,0.75,0.9254716981132076,2.9892857142857143,1.4,0.0,32.30215152401529,21.91339100714101,5.037247474747474,4.433333333333334,1.726190476190476,24.39563770652006,0.0833333333333333,1.0,1.5833333333333333,1.2666666666666666,3.2877358490566033,1.6785714285714286,0.1428571428571428,0.0699633699633699,0.0,3.113492063492063,0.0,1.5833333333333333,7.425,0.5,7.061111111111111,0.0,0.875,4.011111111111111,1.1111111111111112,0.2,8.983333333333333,5.444444444444444,11.041666666666666,16.166666666666664,1.25,0.0,3.719047619047619,4.416666666666666,0.625,9.157142857142857,1.4047619047619047,0.0,26.678174603174604,3.0,6.746031746031746,0.0,8.678571428571429,8.633333333333333,8.839915966386554,0.0,0.25,5.529061624649859,2.3888888888888893,0.8333333333333333,0.0,34.03369625038344,13.947702104097452,8.5625,4.5,2.2499999999999996,105.79172511381813,4.604761904761904,7.533333333333333,14.327380952380953,7.976190476190476,34.03560606060606,0.0,0.25,1.2916666666666667,0.0,93.48214432759269,21.166269841269838,11.892857142857142,306.4724960009844,23.702380952380953,0.0
CYP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8833333333333333,0.0,0.0
