,Y02A  10,Y02A  20,Y02A  30,Y02A  40,Y02A  50,Y02A  90,Y02B  10,Y02B  20,Y02B  30,Y02B  40,Y02B  50,Y02B  60,Y02B  70,Y02B  80,Y02B  90,Y02C  10,Y02C  20,Y02D  10,Y02D  30,Y02D  50,Y02D  70,Y02E  10,Y02E  20,Y02E  30,Y02E  40,Y02E  50,Y02E  60,Y02E  70,Y02P  10,Y02P  20,Y02P  30,Y02P  40,Y02P  60,Y02P  70,Y02P  80,Y02P  90,Y02T  10,Y02T  30,Y02T  50,Y02T  70,Y02T  90,Y02W  10,Y02W  30,Y02W  90,Y04S  10,Y04S  20,Y04S  30,Y04S  40,Y04S  50
AUS,1.0,0.25,1.3333333333333333,3.5,8.833333333333332,0.0,2.25,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1666666666666666,0.0,4.333333333333333,0.0,2.0,0.0,0.0,18.25,1.8333333333333333,0.0,0.0,3.333333333333333,8.416666666666666,0.3333333333333333,7.833333333333332,3.674242424242424,2.5,0.0,0.0,3.9999999999999996,0.0,2.0,3.833333333333333,2.0,3.428571428571429,1.0,0.0,1.6666666666666665,2.0,0.0,0.3333333333333333,0.1666666666666666,0.0,0.6666666666666666,0.3333333333333333
AUT,0.0,1.0,1.1666666666666665,0.5,6.083333333333333,0.0,9.583333333333332,7.333333333333334,6.666666666666667,1.0,0.0,0.0,4.25,1.0,0.5833333333333333,0.0,1.3333333333333333,0.5,0.5,0.0,0.0,36.0,4.5,0.0,0.75,5.333333333333333,18.916666666666664,0.8333333333333333,5.75,10.5,1.0,0.5,2.0,8.0,0.0,3.7916666666666665,35.63333333333333,1.0,1.0,0.0,2.75,2.25,10.5,0.0,0.75,1.25,0.3333333333333333,1.5833333333333333,0.25
BEL,0.0,1.0,2.0,10.694444444444443,10.750816993464053,1.0,1.5291666666666666,2.333333333333333,6.45,0.0,0.0,0.0,0.7749999999999999,0.8333333333333333,0.45,0.0,0.9664141414141414,3.833333333333333,1.4999999999999998,0.0,0.0,26.8,2.0277777777777777,1.0,0.2833333333333332,8.333333333333332,12.458333333333334,0.3,4.75,16.696969696969695,3.643939393939393,1.2,0.8333333333333333,6.166666666666666,0.05,0.0,12.973039215686274,0.0,2.0,0.0,0.125,4.166666666666667,10.75,0.0,0.4083333333333332,0.7124999999999999,0.125,0.0833333333333332,0.325
BGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.083333333333333,0.0,0.0,2.0,3.5,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.333333333333333,0.0,0.0,1.0,4.0,0.0,0.0,0.8333333333333334,0.0,0.3333333333333333,0.0
CAN,0.0,1.8333333333333333,0.8333333333333333,2.3333333333333335,10.533333333333333,0.0,2.3333333333333335,5.111111111111111,3.1666666666666665,1.0,0.0,0.0,4.296428571428572,0.8333333333333333,1.8750000000000002,0.0,4.75,4.875,21.197751322751323,0.0,0.0,24.003968253968253,2.0,3.333333333333333,0.2666666666666666,10.166666666666668,31.74761904761905,0.3428571428571428,11.1,8.433333333333334,1.5,0.3333333333333332,3.0,10.077777777777778,0.1,2.083333333333333,12.199523809523807,1.0,3.0,0.0,1.4642857142857142,2.166666666666667,4.516666666666667,0.0,1.2309523809523808,2.2964285714285717,0.2976190476190476,1.0416666666666665,0.3214285714285713
CHE,0.0,2.5,3.666666666666667,4.4,16.15,0.0,9.125,13.0,5.0,2.5,1.0,0.0,5.583333333333333,0.0,3.108333333333333,0.0,1.6666666666666665,0.0,2.4166666666666665,0.0,0.0,48.05,8.416666666666666,1.5,1.7083333333333333,1.25,25.729761904761904,0.875,3.0,13.0,0.0,2.8333333333333335,2.25,12.291666666666666,0.7916666666666666,10.583333333333332,10.51388888888889,0.0,8.416666666666668,0.0,1.1472222222222221,3.25,8.166666666666666,2.0000000000000004,2.175,4.833333333333333,0.6472222222222221,6.875,0.25
CHL,0.0,0.0,0.0,4.0,1.5,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0
CHN,2.0,4.0,2.1666666666666665,2.2,18.625,1.0,4.25,35.83333333333333,10.416666666666666,4.25,0.5,0.0,13.916666666666668,1.0,0.25,0.0,1.5606060606060606,25.61764705882353,120.31521367521368,0.0,0.0,94.625,2.0,4.0,1.8333333333333333,10.95,64.59112903225807,1.6666666666666665,6.25,28.91060606060606,2.4545454545454546,4.166666666666666,0.0,22.791666666666664,5.0,0.25,27.18387096774194,1.0,1.0,1.0,3.3666666666666663,3.4380952380952383,2.95,0.0,0.2,4.583333333333333,0.8666666666666667,2.0,0.0
CYP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
