,A01,A21,A22,A23,A24,A41,A42,A43,A44,A45,A46,A47,A61,A62,A63,B01,B02,B03,B04,B05,B06,B07,B08,B09,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B41,B42,B43,B44,B60,B61,B62,B63,B64,B65,B66,B67,B68,B81,B82,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C21,C22,C23,C25,C30,C40,C99,D01,D02,D03,D04,D05,D06,D07,D10,D21,E01,E02,E03,E04,E05,E06,E21,E99,F01,F02,F03,F04,F05,F15,F16,F17,F21,F22,F23,F24,F25,F26,F27,F28,F41,F42,F99,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G16,G21,G99,H01,H02,H03,H04,H05,H99
AUS,26.698719336219334,0.1428571428571428,0.0,11.672150072150073,0.0833333333333333,3.142857142857143,2.533333333333333,0.6666666666666666,1.0,5.258008658008658,0.2,16.497853535353535,187.01008391118685,3.0999999999999996,12.32638888888889,23.375854700854703,3.388961038961039,5.45,0.5,3.4549963924963922,0.7833333333333333,1.6666666666666665,0.9974358974358974,0.6587301587301586,0.41666666666666663,3.5451659451659445,4.321771284271284,0.95,5.577463545226703,0.6000000000000001,0.3668831168831168,0.442005582137161,10.49129598482181,0.0,0.0,1.9030600118835412,8.510014985014985,8.311111111111112,0.4,0.0,0.0,17.295944861811737,0.0,5.90557620484091,7.657792207792208,3.1666666666666665,24.311575687185442,4.063742690058479,0.869047619047619,0.3333333333333333,0.0,3.184111721611721,8.622563547563548,6.714668664668665,1.7717948717948717,1.6628787878787878,0.488095238095238,0.0,23.104878454878456,10.600567324832031,3.386272061272061,2.4975579975579976,2.468514818514818,29.613394244644244,0.7619047619047619,0.0,0.8765873015873015,7.6497113997114,1.3158730158730156,0.75,0.0512820512820512,0.7428571428571429,0.0,0.5099673202614378,0.0,0.0,0.0588235294117647,0.0,1.5714285714285714,0.0,0.23823529411764688,0.7,4.475,7.263888888888889,2.5095238095238095,25.574680728628095,2.01025641025641,1.6666666666666665,15.246536796536796,0.0,1.5686868686868687,1.0277777777777777,0.6944444444444444,7.5445887445887445,1.0573232323232324,0.3,17.29702380952381,1.375,2.893906093906094,0.0,2.4900793650793647,9.925036075036076,3.701190476190476,1.1969696969696968,0.5555555555555554,4.44781746031746,1.625,4.541666666666666,0.0,71.5564328215644,9.576068376068376,1.4249999999999998,0.0,4.717341357472936,60.945225461672834,3.225505050505051,4.164285714285714,3.2739621489621484,2.841269841269841,0.48333333333333334,0.0,11.229784104784105,2.581349206349206,0.0,22.061663336663337,12.133008658008658,1.1726190476190474,66.98926073926074,4.663838938838939,0.0
AUT,43.86313588372412,5.516666666666667,0.0,11.436301933360756,1.952380952380952,3.4166666666666665,0.8999999999999999,5.267543859649123,3.183333333333333,5.388888888888888,0.0,66.9199938949939,120.70395100981247,2.6721611721611715,10.483333333333333,26.746015276433234,2.25,2.9841269841269837,1.0,9.923461114908482,2.8845238095238086,0.5214285714285715,3.268431855500821,0.8928571428571428,29.583705183705177,20.697724497724497,50.686782661782665,8.341341991341992,24.51326867576868,3.613131313131313,6.075,5.854682159945318,45.658914510144484,3.45,0.5568181818181818,16.169650440298383,7.7539256065571855,4.437121212121212,2.369047619047619,0.0555555555555555,0.825,86.60989769317942,36.35018315018315,26.974347629494687,2.825,7.406973092267211,58.11895743145743,34.9791847041847,2.4583333333333335,0.6666666666666666,4.637301587301588,0.3519813519813518,2.675208125208125,6.4269415225297575,2.584848484848485,9.194727348674716,1.4954545454545456,0.0,30.95028783308195,53.85469527462561,14.580647145252408,3.953113553113553,4.258823529411765,36.23645243645244,0.0,0.0,16.274371461871464,5.745539183039183,9.221502925179395,3.083760683760684,1.1484848484848484,0.0666666666666666,0.0,14.071546561588637,0.5711697722567286,2.072619047619048,2.439578808905839,0.0,6.876190476190476,1.1587301587301586,2.960001335737661,9.513458110516932,25.797835497835496,4.619047619047619,3.0595238095238093,49.35859571714835,43.70915750915751,15.513095238095238,4.2,0.0,14.287912087912089,19.343462093462094,2.690893665158371,13.360515873015872,3.4468137254901956,3.291269841269841,74.43928053800344,3.882051282051282,70.77867965367966,0.4642857142857142,6.2444444444444445,21.845582195582196,8.863888888888889,1.625,6.759722222222221,7.911904761904762,12.560714285714287,1.6904761904761905,0.0,132.4918149878444,17.54674122174122,8.68829365079365,0.25,32.05230809495515,74.00797743214181,9.058397158397158,9.215914396061455,9.065873015873015,5.508057591095666,0.0042305658381808,0.0,5.451304844165764,0.0,0.0,132.92961806711807,65.84603775853776,19.59201539201539,69.25842211556781,42.25929470855941,0.0
BEL,67.66056998556998,0.8785714285714286,0.7666666666666666,22.17420634920635,0.1,3.583333333333333,1.5833333333333337,1.6666666666666663,1.0,9.137179487179488,5.45,21.473412698412698,157.57503172132778,1.6666666666666663,4.3,57.95543769955534,3.492063492063492,0.8482905982905982,0.7333333333333333,3.359163059163059,0.3666666666666666,2.356421356421356,3.627272727272727,0.4722222222222221,2.036255411255411,6.500640590346473,4.8809523809523805,5.514705882352941,2.414565826330532,2.333333333333334,1.7777472527472524,2.8639517345399694,21.140003497104892,1.6333333333333333,0.6583333333333333,34.09498687873301,7.224973229384994,17.764971139971138,4.116666666666667,0.0,3.5985625485625485,33.70873538226479,5.027380952380952,6.113888888888888,1.2916666666666663,3.071464646464646,23.712994619902517,3.0,0.5071428571428571,0.3333333333333333,2.4195887445887445,5.524107142857143,11.362361712361713,8.472727272727273,10.430527386699985,8.08008600876248,4.8277777777777775,1.0,57.16489653592595,57.39501651126651,20.201585608377403,6.6857640424590885,46.44432373182373,52.957373737373736,0.0,0.9206349206349208,3.826443001443001,10.131037426625662,10.697438672438672,4.388888888888889,0.8,0.25,0.0,3.0349358974358975,1.35,10.411446886446887,0.1666666666666666,0.7833333333333332,7.790569561157796,1.9404761904761905,1.6523809523809523,3.75,7.391666666666667,4.662637362637362,6.1083333333333325,38.15908478776126,10.154761904761905,13.757142857142858,1.2083333333333333,0.0,13.744531857031857,5.752218614718615,4.806565656565656,13.373088023088023,14.094455544455544,1.0833333333333333,36.42957500016324,3.3015873015873014,9.033333333333333,0.0,1.85,14.175086266390615,5.445548654244306,1.0,2.8896825396825396,5.010714285714285,7.965384615384615,1.3076923076923077,0.0,87.584608283873,22.129671717171718,11.505119047619047,0.0,12.953571428571427,85.89242285492287,1.5045634920634918,7.205952380952381,10.323015873015873,0.9642857142857143,7.236147186147186,0.0,13.3265873015873,0.9555555555555556,0.0,115.76873818676451,19.19457671957672,20.894444444444442,80.94549894549894,8.857215007215007,0.0
BGR,0.0,0.0,0.0,1.51,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0,0.25,0.0,0.0,0.0,1.1666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333331,0.0,2.0,0.7000000000000001,0.0,2.0,0.0,0.25,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,1.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.8333333333333333,0.2,1.4,0.0,0.0,0.0,0.25,0.5,1.0,0.125,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.738888888888888,1.5833333333333333,0.0,0.0,0.35,1.1111111111111112,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5416666666666666,1.0,0.1944444444444444,0.3222222222222222,1.75,0.0
BRA,14.42318376068376,0.0,0.0,3.814713064713065,2.7333333333333334,0.9318181818181818,0.0,0.0,0.0,0.3333333333333333,0.0,2.772222222222222,47.4478616971264,0.41666666666666663,0.5535714285714285,5.309666722166722,0.0,0.5,0.0,1.8333333333333333,0.0,1.0,0.0,0.2,0.0,2.4444444444444446,0.9007936507936507,1.0,0.29166666666666663,0.5,0.0,0.0,2.957356532356532,0.0,1.3333333333333333,5.5053363303363305,0.9936507936507937,0.0,0.0,0.0,0.0,4.92882672882673,2.3357142857142854,1.2197802197802197,0.4107142857142857,6.3,3.426862026862027,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6401515151515151,0.8917748917748918,3.241022866022866,0.0555555555555555,2.033333333333333,1.3606393606393603,0.0,4.720905483405484,7.188813637343049,3.897053436759319,2.493192918192918,0.7916666666666666,3.936111111111111,0.0,0.4,0.25,1.3928571428571428,0.25,0.6190476190476191,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.3333333333333333,0.0769230769230769,0.6238095238095239,0.0,0.2272727272727273,1.0809523809523807,0.1666666666666666,1.0,0.1666666666666666,0.25,0.0,0.0,4.489285714285714,0.0,2.4406565656565657,3.1857864357864356,1.2511904761904762,2.7361111111111107,1.378968253968254,0.0,7.58482905982906,0.6153846153846154,0.2857142857142857,0.0,0.4,0.5833333333333333,2.9944444444444445,0.0,0.2,1.626262626262626,0.0,2.0,0.0,6.017551892551892,0.5,0.1666666666666666,0.0,2.3571428571428568,16.591605616605616,0.3583333333333333,0.7435897435897435,0.45238095238095233,0.0625,0.5,0.0,2.676190476190476,0.0,0.0,5.303937728937728,8.434859584859586,0.0,13.220436507936508,0.8619047619047618,0.0
CAN,39.35892857142857,0.0338383838383838,1.0,8.854165717323612,0.7940476190476189,5.020634920634921,0.6305555555555554,6.1230158730158735,0.5,2.1,0.375,13.237445887445887,219.12751296639206,1.9909340659340657,16.738186813186815,36.214003515977204,3.581288156288156,2.4469780219780217,1.4666666666666666,3.6859447004608294,1.3614219114219113,0.9206349206349205,1.8447802197802197,1.8388888888888888,1.6713744588744588,5.948070934913041,9.039087301587301,0.75,10.579761904761904,3.75,4.294873271889401,2.471428571428571,26.379778986146956,0.1989247311827956,0.3095238095238094,15.33308342955405,4.513327315958895,3.28859649122807,0.4242424242424242,0.2,0.814516129032258,33.743699227267,6.7900793650793645,17.221596398770313,3.165079365079365,41.30829725829726,29.885988031576264,6.579076479076479,0.9875816993464053,0.0,0.5454545454545454,4.021578421578422,12.310725385725386,17.019498556998556,2.1560606060606062,6.265476190476191,0.8825757575757573,0.0,47.19604789567444,37.65870536273762,9.766510755326545,8.271548821548821,0.6388888888888888,39.621398590516236,0.0,0.0,0.4777777777777778,8.148695748695747,4.636165223665223,3.669047619047619,0.2777777777777777,1.2926282051282052,0.0,0.3875,0.3019230769230769,0.9197802197802196,0.6333333333333333,0.8571428571428571,0.4678571428571428,0.3125,1.4031135531135528,3.708333333333333,2.3769841269841265,7.55,2.321428571428571,17.800119183385313,8.100046685340804,0.8200757575757576,22.603752497502494,0.0,9.788870157620158,16.536525974025974,2.5049783549783546,8.962025474525475,15.974855699855699,0.29999999999999993,42.59315635345047,2.0505050505050506,7.511507936507936,0.2666666666666666,1.7191600066600068,12.190689865689865,3.0985449735449735,1.6805555555555556,0.8636363636363635,2.879978354978355,0.4444444444444444,0.75,0.0,107.8989842129548,27.55242812742813,5.611519036519036,0.0,15.936976911976911,176.67638545935188,7.492868242868243,11.959416971916973,12.19657287157287,12.434440998950517,0.4593909747928784,0.0,18.182067155282382,5.705952380952381,0.0,78.87677778298487,32.11483677689425,14.222039072039072,293.910633790899,15.56292797759516,0.0
CHE,38.62125143375143,1.2055555555555555,0.5714285714285714,65.09724580974581,63.0807619047619,5.154761904761905,0.0,2.875,18.303520499108735,9.088131313131312,6.549242424242424,79.43679945054944,527.4448974657444,6.65,11.86562049062049,89.6656352099557,11.84090909090909,0.6827985739750444,1.5316239316239315,24.848110223110222,2.173611111111111,3.761111111111111,3.836717449217449,0.29999999999999993,13.618290043290042,20.224319599433695,62.28324730824731,11.10966810966811,35.019984737484734,6.853102453102453,5.137698412698413,6.247444222444223,48.84336775884461,5.817857142857143,7.06525974025974,33.50592598787322,21.531574156067055,7.875896325896325,6.246933621933621,0.0,5.617921784098255,35.60564998726763,17.04285714285714,22.12339741957389,4.119841269841269,7.306096681096681,111.24717924776748,54.081746031746036,4.276984126984127,0.75,5.13078346384798,2.1817460317460315,15.375465922965923,12.843849206349207,5.133860583860584,17.465536060363643,0.5333333333333333,0.0,150.34516276581348,67.3874447105693,35.47217081966308,2.3701113701113696,9.803357753357753,55.049021621808485,0.0833333333333333,0.3333333333333333,0.4977272727272727,12.578367730421483,20.816071428571426,9.52118437118437,0.6428571428571429,0.0858585858585858,0.0,19.01111111111111,2.016666666666666,1.9375,1.7595238095238093,2.0,9.44084249084249,3.4563492063492065,1.881547619047619,4.468940781440781,12.360786435786434,7.4520202020202015,24.23166666666667,34.255155955155956,9.86387987012987,19.26693722943723,15.207575757575757,0.0,20.872708125208124,20.359765697265697,5.581944444444444,24.447399822399824,13.261817904317905,1.2819444444444446,105.19015120287499,3.2095238095238092,6.148268398268398,0.1666666666666666,11.90359940984941,21.312914862914862,8.194606088356089,1.9576340326340325,2.4027777777777777,5.295743145743145,2.8499999999999996,2.6547619047619047,0.0,281.3091415338474,39.454987180575415,8.20459262959263,163.8057616087265,31.325844757094757,134.27189951582807,12.71626984126984,11.704160422910423,9.168939393939393,8.304797979797979,0.8412698412698412,0.1666666666666666,22.783645124716553,2.8833333333333333,0.0,129.41516407067877,87.8241503213562,15.69140812890813,128.9610063683593,29.50915476190476,0.0
CHL,2.827380952380952,0.0,0.0,1.6190476190476188,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,10.716499582289057,0.0,0.1428571428571428,0.44285714285714284,0.3333333333333333,0.4222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.2539682539682539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.8875,0.1428571428571428,0.0,0.0,0.8,0.3,1.5657894736842106,0.9732142857142856,0.1,0.0,0.0,1.8859649122807016,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.988095238095238,0.0,0.0714285714285714,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2357142857142857,1.0333333333333332,0.0,0.0,0.0,0.0,0.2,0.0,1.2,0.0,0.0,0.0,0.1111111111111111,0.3968253968253967,0.0714285714285714,0.0,0.0,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.7111111111111111,0.0,0.0,0.0,0.0,0.0
CHN,56.31162553763173,7.301587301587301,0.5,33.23169936788358,93.99880952380951,6.690569561157796,5.05,18.454705017205015,13.86111111111111,37.99179709179709,13.394615384615385,189.0646774278353,885.57198815768,9.023015873015872,52.86606310356311,122.20781197073767,3.408333333333333,5.644755244755245,1.0927830940988836,38.89751155277471,2.6166666666666663,2.987337662337662,9.575682650682651,0.6809884559884558,17.64121998690964,12.716125541125542,58.36604010025063,11.007539682539681,77.54825681564812,17.594588744588744,3.4217171717171717,3.2727272727272725,76.26347840609432,3.0303030303030303,3.6616883116883114,71.04912567419045,39.18999333999335,15.833867521367523,2.0861111111111112,8.2,1.876068376068376,290.58533944555614,41.832142857142856,80.1198690370517,12.837282162282161,45.87112132743201,89.37897974768683,43.64325396825397,4.206818181818182,0.7499999999999999,4.184523809523809,11.525547734429313,23.22821317399491,20.528712953712954,21.06884226884227,15.456505708343943,7.359179197994988,0.1,337.53642246804674,163.03268945823126,46.443602759469634,12.107097763347765,12.443253968253968,166.87367341664444,0.3482142857142857,2.5999999999999996,19.056220455789422,19.80039338812025,24.61938558517506,10.577594627594628,6.271275946275946,2.8039682539682538,0.0,15.066351649875678,1.793167701863354,2.8178571428571426,5.718504594820384,1.0555555555555556,79.28733715115294,4.145238095238096,6.803465349804021,3.754197045644414,4.545238095238095,10.634920634920634,15.432142857142857,34.834588184433386,54.60353119103119,14.394047619047619,17.3,0.0,22.580772005772005,12.213086913086913,27.275480075480075,106.91319464848875,34.12689393939394,6.411255411255412,204.00328930758496,5.562292093871041,109.6922514748753,1.5833333333333333,20.18003663003663,170.03782606282604,102.44799089799089,2.2484848484848485,3.1555784732508867,18.753523110876053,5.040873015873016,0.2678571428571428,0.0,453.56244032942175,266.49942876461415,56.77262281492158,6.406959706959707,128.0188612995192,1597.3868081715489,37.72719473508947,53.58050304958199,243.6855148936031,68.80874264624265,41.37987012987013,0.1,40.74696218813865,8.897619047619047,0.0,935.2457558801871,356.07226114390835,167.3883056758057,4528.90252564436,185.6854260691722,0.0
CYP,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.231818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.1363636363636363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.09375,0.0,0.0,0.0,0.6694444444444444,0.0,0.1666666666666666,0.5,0.0,0.0,0.0,0.225,0.0,0.0,0.59375,0.03125,0.0,0.03125,0.0,0.0
