,Y02A  10,Y02A  20,Y02A  30,Y02A  40,Y02A  50,Y02A  90,Y02B  10,Y02B  20,Y02B  30,Y02B  40,Y02B  50,Y02B  60,Y02B  70,Y02B  80,Y02B  90,Y02C  10,Y02C  20,Y02D  10,Y02D  30,Y02D  50,Y02D  70,Y02E  10,Y02E  20,Y02E  30,Y02E  40,Y02E  50,Y02E  60,Y02E  70,Y02P  10,Y02P  20,Y02P  30,Y02P  40,Y02P  60,Y02P  70,Y02P  80,Y02P  90,Y02T  10,Y02T  30,Y02T  50,Y02T  70,Y02T  90,Y02W  10,Y02W  30,Y02W  90,Y04S  10,Y04S  20,Y04S  30,Y04S  40,Y04S  50
AUS,0.0,0.0,1.3333333333333333,1.0,4.5,1.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4.166666666666666,1.0,0.0,0.0,1.0,2.730769230769231,0.0,8.0,0.6666666666666666,0.0,0.0,0.0,1.987179487179487,0.5,0.6666666666666666,7.3076923076923075,0.0,0.0,2.0,0.1538461538461538,1.8333333333333333,3.6666666666666665,0.0,0.0,0.0,0.1538461538461538,1.0,0.0
AUT,0.0,0.0,0.5,0.0,3.3076923076923075,0.0,0.75,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.5,0.0,0.0,1.0,3.416666666666667,0.0,8.833333333333334,5.166666666666666,0.0,0.0,0.0,3.0,0.0,2.1666666666666665,9.0,0.0,1.0,1.0,0.0,4.5,5.7,1.0,0.0,0.0,0.0,0.0,0.0
BEL,0.0,0.0,0.0,3.7142857142857144,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,1.25,0.0,3.0,0.0,0.25,1.5,0.0,4.0,7.416666666666667,1.1666666666666665,1.5,0.5,1.25,0.0,2.0,1.25,0.0,0.0,0.0,0.0,1.0,5.166666666666666,0.0,0.0,0.0,0.0,0.5,0.0
BGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CAN,0.0,0.75,0.3333333333333333,4.5,10.5,0.0,0.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.5333333333333332,0.0,0.0,0.9444444444444444,0.5,1.0,0.5,2.833333333333333,13.5,0.0,4.75,7.166666666666666,0.3333333333333333,0.5,4.166666666666666,2.6666666666666665,0.0,3.0,3.0,0.0,8.5,0.0,0.1666666666666666,4.366666666666666,2.5,0.0,0.0,0.5833333333333333,0.0,1.0,0.0
CHE,1.0,0.7222222222222221,3.5555555555555554,0.8055555555555556,6.5,0.0,2.555555555555556,2.0,6.722222222222222,0.0,0.0,0.0,1.6666666666666665,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,5.805555555555555,2.9722222222222223,1.0,1.0,0.41666666666666663,8.166666666666668,0.0,4.5,10.083333333333332,0.25,1.0,0.25,4.666666666666666,0.2222222222222222,4.0,8.25,0.0,2.0,0.0,0.25,0.0,10.416666666666666,0.5,0.9166666666666665,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666
CHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN,0.0,0.0,0.5,2.166666666666667,2.25,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.25,0.0,0.0,0.0,1.25,0.0,1.0,3.0,0.25,0.0,0.0,2.25,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
