,Y02A  10,Y02A  20,Y02A  30,Y02A  40,Y02A  50,Y02A  90,Y02B  10,Y02B  20,Y02B  30,Y02B  40,Y02B  50,Y02B  60,Y02B  70,Y02B  80,Y02B  90,Y02C  10,Y02C  20,Y02D  10,Y02D  30,Y02D  50,Y02D  70,Y02E  10,Y02E  20,Y02E  30,Y02E  40,Y02E  50,Y02E  60,Y02E  70,Y02P  10,Y02P  20,Y02P  30,Y02P  40,Y02P  60,Y02P  70,Y02P  80,Y02P  90,Y02T  10,Y02T  30,Y02T  50,Y02T  70,Y02T  90,Y02W  10,Y02W  30,Y02W  90,Y04S  10,Y04S  20,Y04S  30,Y04S  40,Y04S  50
AUS,0.0,0.5,1.1666666666666665,5.0,6.476190476190476,1.5,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333,1.1666666666666665,0.3333333333333333,0.0,1.0,0.0,2.0,0.0,0.0,6.5,0.3333333333333333,0.0,0.0,1.5,8.5,0.0,8.5,1.0,0.0,0.0,2.0,0.5,0.0,0.5,13.333333333333332,0.0,0.0,0.0,0.3333333333333333,2.0,3.6875,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
AUT,0.0,1.0,0.5,0.7,4.181818181818182,0.0,1.6666666666666665,1.3333333333333337,3.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.2222222222222222,0.0,0.0,12.142857142857142,1.0,0.0,0.0,0.2,1.4166666666666665,0.3333333333333333,7.033333333333333,1.9500000000000002,0.0,1.0,0.0,1.75,0.0,1.0,18.866666666666667,0.0,3.0,0.0,0.0,5.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0
BEL,0.0,0.8333333333333333,1.5,7.249999999999999,4.2,0.5,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.5,0.0,2.0,0.0,0.0,8.333333333333332,0.3333333333333333,2.5,0.0,2.583333333333333,5.25,0.0,1.0,8.633333333333333,4.05,0.5,2.0,1.5,0.0,0.0,4.375,0.0,6.0,0.0,0.0,1.8333333333333333,8.833333333333332,0.5,0.0,0.0,0.0,0.0,0.0
BGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,2.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.125,0.0
CAN,0.0,0.0,0.0,2.833333333333333,11.366666666666667,2.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.904761904761905,0.0,0.0,2.1999999999999997,0.5,2.0,1.0,6.666666666666666,33.25277777777778,0.2,4.666666666666666,5.5,0.0,0.3333333333333333,2.0,1.75,0.7,1.95,6.083333333333334,0.0,8.0,0.0,1.1666666666666665,0.5,5.666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666
CHE,2.5,1.5,1.6666666666666665,3.333333333333333,9.193722943722944,0.3333333333333333,1.9583333333333333,1.5,4.333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.0,2.5,0.0,0.0,12.458333333333334,3.083333333333333,1.0,2.1666666666666665,0.5,17.858333333333334,0.0,3.5,12.013636363636364,0.0,0.0,1.0,6.283333333333333,0.0,0.8333333333333333,9.833333333333332,0.0,10.625,1.0,0.0,0.5,3.333333333333333,0.0,1.0,0.0,0.0,1.875,1.0
CHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN,0.0,0.0,0.5,1.0,5.416666666666667,0.0,0.5,5.0,3.5,1.5,0.0,0.0,3.5,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,3.5,0.0,0.0,0.0,1.5,15.194444444444445,0.0,0.5,2.6666666666666665,0.0,0.5,0.0,3.0277777777777777,1.0,0.0,1.0,0.0,0.25,0.0,0.0,2.0,1.5,1.0,0.0,0.5,0.0,0.0,0.0
CYP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
