,A01,A21,A22,A23,A24,A41,A42,A43,A44,A45,A46,A47,A61,A62,A63,B01,B02,B03,B04,B05,B06,B07,B08,B09,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B41,B42,B43,B44,B60,B61,B62,B63,B64,B65,B66,B67,B68,B81,B82,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C21,C22,C23,C25,C30,C40,C99,D01,D02,D03,D04,D05,D06,D07,D10,D21,E01,E02,E03,E04,E05,E06,E21,E99,F01,F02,F03,F04,F05,F15,F16,F17,F21,F22,F23,F24,F25,F26,F27,F28,F41,F42,F99,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G16,G21,G99,H01,H02,H03,H04,H05,H99
AUS,31.13452380952381,1.0666666666666667,3.4999999999999996,7.125793650793652,1.0,1.3333333333333333,1.5,0.0,0.0,4.059523809523809,0.0,8.355357142857143,151.24039899063618,2.5,10.22857142857143,13.729166226727202,5.5,4.85,1.15,0.0,0.0,1.0,0.9125874125874126,0.6666666666666666,3.476190476190476,0.5,6.35,2.333333333333333,3.6166666666666667,0.125,1.3666666666666667,2.2976190476190474,13.323917748917749,0.8333333333333333,1.0833333333333333,4.590277777777778,0.0416666666666666,15.68543652068387,2.184334511189635,1.0,1.1777777777777776,21.944444444444443,1.5833333333333333,9.288888888888888,10.0,0.9,17.959126984126982,1.5333333333333332,4.0432900432900425,4.0,2.4861832611832613,2.601246564585787,2.063888888888889,4.582500832500832,3.5972222222222223,4.583333333333333,0.0,0.0,27.482924918219037,11.863780663780664,2.5849206349206346,1.9609279609279606,3.390151515151515,40.12885697098857,0.25,0.0,2.4107142857142856,8.295833333333333,1.75,5.2,0.875,0.229518449030644,0.0,1.0625,0.0,0.0,0.0,1.0,2.583333333333333,0.0,0.0,0.0833333333333333,2.85,3.6166666666666667,1.6166666666666667,22.964087301587302,6.035714285714286,3.7789682539682543,5.611111111111111,0.0,3.05,14.035897435897436,0.5,2.8666666666666663,0.5,1.7333333333333334,22.655937862950058,0.2222222222222222,4.533333333333333,0.0,1.1666666666666665,4.228571428571429,2.733821733821734,1.8333333333333333,0.7142857142857142,2.8249999999999997,4.633333333333334,3.466666666666667,0.0,59.065722940776745,9.588888888888889,1.8767533997215975,0.0,2.8666666666666663,54.14961028942973,5.0831818946659935,5.7857142857142865,6.811356497840596,3.5666666666666664,1.9161366313309776,0.0,8.103571428571428,0.0,0.0,30.710231033199232,5.283333333333333,3.5035335689045937,40.36660916403646,5.210600706713781,0.0
AUT,8.624242424242423,4.6,1.0,4.377777777777778,1.6666666666666663,0.3333333333333333,0.0,2.0,2.0,3.6666666666666665,1.5,33.40277777777777,92.2895494234528,4.4,19.933333333333334,13.417261904761904,3.1,1.1428571428571428,0.3333333333333333,1.65,0.0,4.25,0.5,0.6337662337662338,12.498809523809523,15.20304232804233,24.509126984126986,5.199999999999999,2.4916666666666667,4.5,8.533333333333331,2.583333333333333,23.504761904761903,1.3928571428571428,1.0,8.966378066378066,0.0125,4.7023809523809526,1.4166666666666665,2.0,1.8166666666666669,34.63214285714285,14.016666666666666,9.6,2.6363636363636362,3.6999999999999993,30.366666666666664,17.0,2.1666666666666665,0.0,0.375,0.7916666666666665,1.275,10.985714285714286,2.7393939393939393,5.79978354978355,1.2857142857142856,0.0,23.98981802728488,27.477716727716725,5.536904761904761,1.4929292929292928,1.8333333333333333,17.92203363644153,0.0,0.0,16.056060606060605,7.528475228475228,3.9720238095238094,0.8333333333333333,1.0416666666666665,0.1007575757575757,0.0,4.395833333333333,0.6428571428571428,0.3095238095238095,8.933333333333334,1.0,4.309523809523809,0.75,1.738095238095238,10.416666666666666,38.8,7.131818181818182,1.5,32.65238095238095,28.507142857142856,9.963369963369964,7.333333333333333,0.0,14.17871572871573,28.864141414141415,4.167099567099567,7.0,5.055194805194805,0.3333333333333333,37.14642857142857,0.6666666666666666,17.15,0.0,2.618181818181818,6.952380952380952,4.0,2.7666666666666666,2.6818181818181817,3.0,6.333333333333334,2.5,0.0,49.71789036986405,10.17275641025641,2.625,1.0,9.308333333333334,40.591812865497076,11.166666666666666,5.916666666666666,4.7,1.6666666666666665,7.761695906432748,0.0,1.7916666666666665,0.3333333333333333,0.0,55.101399988899985,25.169047619047618,17.79502923976608,59.11140350877193,13.426262626262625,0.0
BEL,18.443650793650793,2.85,4.0,14.840079365079365,0.0,0.1,0.0,0.0,0.7619047619047616,2.2,3.4166666666666665,15.43095238095238,101.83621484916293,1.3333333333333333,3.2142857142857144,21.837598326470278,3.2916666666666665,0.6666666666666666,0.0,2.496190476190476,0.0,0.0,0.638095238095238,0.41666666666666646,2.825,10.191666666666666,3.972619047619048,2.458333333333333,0.5,3.0,1.75,0.5333333333333333,22.345928395928397,0.0,0.081081081081081,10.650901875901877,1.25,39.365862708719845,0.3333333333333332,0.0,0.8333333333333333,30.465126050420167,3.0,7.083333333333333,0.5,2.7595238095238095,36.952486057486055,2.75,0.5266666666666666,0.0,0.4333333333333333,3.6841424448567306,3.8483044733044736,9.322222222222223,6.29563492063492,8.6,1.453968253968254,0.0,60.00581898722486,84.84367279234925,25.883770002950676,5.334837874543757,26.75181367155051,35.41050095168947,0.25,0.0,2.416666666666667,2.7452380952380957,7.469444444444444,3.4999999999999996,0.6666666666666666,1.2666666666666666,0.0,2.128787878787879,1.5722222222222222,15.7,1.6857142857142857,0.0,11.716550116550117,6.355555555555556,0.65,1.0,9.351190476190476,3.5,0.75,23.159523809523808,10.147222222222222,10.266666666666666,0.7916666666666666,0.0,10.26924603174603,5.453472222222222,0.9,5.632539682539682,1.2833333333333332,0.1,26.962145262145263,0.6083333333333333,3.5142857142857142,0.0,1.5,5.466666666666667,4.301515151515152,1.05,0.5,1.75,2.1,0.0,0.0,48.37387473637474,11.016666666666666,18.32414965986395,0.0,2.166666666666666,38.148809523809526,4.83452380952381,1.125,4.183333333333334,3.6666666666666665,3.8083333333333327,0.0,3.519047619047619,9.833333333333332,0.0,41.20375996358138,8.027777777777779,10.09375,89.45220797720798,15.375,0.0
BGR,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.857142857142857,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052770448548812,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0026385224274406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,1.8412489006156552,0.0,0.0,0.5026385224274406,0.0,0.0,0.0,0.0,1.0,0.0,3.1666666666666665,0.0,0.0,0.33597185576077393,0.0026385224274406,0.0
BRA,1.0833333333333333,0.0,0.0,3.630116959064327,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7333333333333332,18.321124781651093,0.0,0.0,1.8499999999999999,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1428571428571428,1.25,2.071428571428571,0.125,0.0,1.7857142857142856,0.0,0.0,0.3333333333333333,0.0,0.0833333333333333,0.0,0.0,0.8,1.0,0.0,0.0,6.25,0.0,0.0,2.0,0.0,2.85,1.1666666666666665,0.0,0.0,0.0,0.2888888888888888,0.5,2.0,1.1052631578947367,0.0,0.5,0.0,1.8585858585858583,3.938888888888888,0.3111111111111111,1.4333333333333331,4.388888888888889,2.462288296498823,1.0350877192982455,0.0,1.0,4.7,1.878787878787879,0.5,0.0,0.1111111111111111,0.0,0.41666666666666663,0.0,0.0,0.1666666666666666,0.0,1.5,0.0,0.0,2.8508771929824563,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.5,1.0833333333333333,0.0,11.22222222222222,0.3333333333333333,0.9666666666666668,7.866666666666667,0.4545454545454546,0.6666666666666666,0.0,0.0,0.3333333333333333,7.199999999999999,0.5,0.8,0.4,0.0,0.0,0.0,2.636363636363636,2.4912280701754383,0.5,0.0,0.0,3.95,0.0,2.0,1.0,0.0,0.0,0.0,0.375,0.0,0.0,1.9166666666666665,5.128968253968253,0.0833333333333333,4.916666666666666,2.5,0.0
CAN,20.66502528475542,0.5270202020202019,0.0,18.915007215007215,0.1,2.128787878787879,0.75,3.833333333333333,0.0,0.65,0.0,21.385445159560206,240.1043963423543,3.895833333333333,7.9833333333333325,26.416675685425687,0.0,1.8499999999999999,0.1,4.497222222222222,0.7083333333333333,1.7083333333333335,1.9807276302851524,0.7,9.933333333333334,8.408333333333333,8.680555555555555,2.5555555555555554,4.958333333333333,4.169616519174041,3.833333333333333,3.2187499999999996,26.261134846626227,0.5,0.0,9.635800483564806,0.25,4.802083333333333,0.75,0.0,1.0,22.94556277056277,1.115613553113553,6.988095238095238,2.975,2.3492063492063493,23.58866413822166,3.4166666666666665,1.8222222222222224,0.0,2.0,4.483814102564103,5.988095238095238,6.9452380952380945,1.1305555555555555,5.783333333333333,0.3333333333333333,0.5,71.57618815706785,36.2854347041847,10.177777777777777,6.894566544566544,3.185164859722382,59.16007266422629,0.2,0.25,2.033333333333333,8.158333333333333,10.46111111111111,5.0,0.0666666666666666,1.9732142857142856,0.0,0.375,0.0,0.9166666666666664,0.6666666666666666,0.0454545454545454,0.818287037037037,0.1666666666666666,0.8333333333333333,7.958333333333333,3.81025641025641,1.0,0.0,10.728787878787879,9.405753968253968,2.090909090909091,4.333333333333333,0.0,9.179761904761905,12.658223864258346,2.2857142857142856,8.5875,2.977777777777778,2.0555555555555554,28.879960317460316,1.9166666666666665,0.3333333333333333,0.1428571428571428,5.233333333333333,3.966666666666667,1.0888490164805953,1.3333333333333333,2.2444444444444445,4.272575377838535,2.15,1.7833333333333332,0.0,80.07131454636736,29.840079365079365,7.948412698412699,0.0,5.984523809523809,90.80893081703779,6.905555555555556,3.3666666666666667,6.1416666666666675,10.06111111111111,6.0,0.0,4.234920634920635,4.4375,0.0,70.94848439043321,11.302380952380952,16.066666666666663,242.05571506575325,20.85515873015873,0.0
CHE,25.817999037002767,7.609722222222222,0.5333333333333333,47.223381197172976,6.999999999999999,1.9166666666666665,0.0,1.75,8.15,5.4,1.7499999999999998,64.70238095238095,305.09875464967115,5.166666666666666,20.25,45.74018759018759,1.5,3.1904761904761902,1.0,19.35952380952381,1.1666666666666663,1.75,2.551190476190476,0.2857142857142856,20.076190476190476,13.995310245310245,49.20645743145743,14.342857142857142,10.066666666666666,6.214285714285714,4.3428571428571425,3.375,46.29831171773392,2.7,2.55,10.140627834609688,1.5027777777777778,25.547619047619047,17.035714285714285,0.0,4.25,19.98755411255411,12.0,9.851190476190474,3.5666666666666664,3.566666666666667,111.08690476190476,48.64999999999999,3.6999999999999997,1.75,1.2015873015873015,4.393894993894993,4.035714285714286,4.511111111111111,3.833333333333333,8.309510125889435,1.0,0.3333333333333333,103.29387476155718,41.18738043357609,41.254834054834056,1.351190476190476,7.89563492063492,38.15938439807031,0.0,0.0,0.9,5.587692823608317,21.05595238095238,8.266666666666666,4.53030303030303,2.05748556998557,0.0,25.28333333333333,4.333333333333333,16.083333333333332,6.476190476190475,7.0,13.516666666666666,1.952380952380952,0.125,4.808333333333334,12.11111111111111,7.5777777777777775,23.166666666666664,35.506349206349206,13.095238095238095,21.416666666666664,3.6833333333333327,0.0,23.98838383838384,21.318759018759017,1.7666666666666666,14.897077922077921,8.7242784992785,1.9166666666666665,64.10508468140047,2.533333333333333,4.916666666666666,0.0,20.49642857142857,19.220238095238095,4.241666666666666,5.4111111111111105,1.4833333333333334,3.447619047619048,7.083333333333332,5.666666666666666,0.0,155.41269199256487,42.310744810744815,6.889285714285714,66.81666666666666,11.5,89.06785714285714,26.047619047619047,18.05,11.208333333333334,7.57142857142857,10.028571428571428,0.0,2.518181818181818,1.5,0.0,130.29850835783935,62.278084415584416,17.59722222222222,110.36547619047619,18.398214285714285,0.0
CHL,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3.5,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.6875,0.0625,0.0,0.0,1.75,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN,5.6322510822510825,0.0,0.0,9.121428571428572,0.0,1.0909090909090908,0.0,5.111111111111111,5.0,6.975,0.1111111111111111,25.26111111111111,93.30552596802596,0.6666666666666666,30.17202380952381,11.153902116402117,1.0,0.8402777777777777,0.0,3.6666666666666665,0.0,0.0,2.0,0.1428571428571428,0.2,0.7777777777777777,5.916666666666666,0.5,9.180555555555555,2.7,1.8333333333333333,0.25,8.76540404040404,0.25,0.0,2.3745791245791246,0.0,5.5,10.5,3.5,1.4,12.982142857142856,0.0,10.520833333333332,0.0,0.0,11.883333333333333,2.1666666666666665,3.074074074074074,0.0,0.0,3.617887667887667,4.357142857142857,2.864285714285714,0.8888888888888888,2.6893939393939394,1.0,0.0,22.638215013215014,12.237830687830687,4.408730158730158,3.533333333333333,1.5575396825396823,25.587608225108227,0.0,0.0,0.5,2.0555555555555554,3.5,0.2857142857142857,0.2142857142857142,0.0,0.0,3.0,2.3333333333333335,1.6666666666666665,0.6000000000000001,0.0909090909090909,2.2777777777777777,0.0,0.0,0.25,4.2,1.0,1.1666666666666665,2.35,12.266666666666666,12.95,0.0,0.0,2.0,2.1666666666666665,1.75,2.4351851851851856,0.5833333333333333,1.0,14.216666666666667,0.8333333333333333,16.93095238095238,0.0,3.65,8.633333333333333,3.15,0.0,0.0,6.245238095238095,0.8333333333333333,0.0,0.0,22.876262626262626,11.791880341880342,4.0,5.0,0.5,59.815364265364266,4.944444444444445,1.5833333333333333,5.0,1.625,22.583333333333336,0.5,1.3833333333333333,0.0,0.0,83.95891885891885,26.251190476190473,8.5,98.28333333333333,21.41284271284271,0.0
CYP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.111111111111111,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3636363636363636,0.3636363636363636,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
