,Y02A  10,Y02A  20,Y02A  30,Y02A  40,Y02A  50,Y02A  90,Y02B  10,Y02B  20,Y02B  30,Y02B  40,Y02B  50,Y02B  60,Y02B  70,Y02B  80,Y02B  90,Y02C  10,Y02C  20,Y02D  10,Y02D  30,Y02D  50,Y02D  70,Y02E  10,Y02E  20,Y02E  30,Y02E  40,Y02E  50,Y02E  60,Y02E  70,Y02P  10,Y02P  20,Y02P  30,Y02P  40,Y02P  60,Y02P  70,Y02P  80,Y02P  90,Y02T  10,Y02T  30,Y02T  50,Y02T  70,Y02T  90,Y02W  10,Y02W  30,Y02W  90,Y04S  10,Y04S  20,Y04S  30,Y04S  40,Y04S  50
AUS,0.0,0.3333333333333333,0.1666666666666666,1.1666666666666665,7.691666666666666,4.5,0.75,2.0,6.333333333333333,0.0,0.0,0.0,3.533333333333333,0.1666666666666666,0.5833333333333333,0.0,0.0,2.0,4.0,0.0,0.0,10.9,0.0,0.0,2.2,2.966666666666667,8.7,0.2,7.0,1.9666666666666666,0.9666666666666666,1.1666666666666667,2.5,1.5,0.0,0.25,6.45,0.0,2.0,1.0,0.45,2.333333333333333,1.3333333333333333,2.0,0.2,1.3666666666666667,0.25,1.8333333333333333,0.0
AUT,0.0,0.5,1.4,4.0,6.083333333333333,0.0,1.9833333333333332,17.75,4.15,0.0,0.1111111111111111,0.0,8.0,0.0,0.3333333333333333,0.0,2.25,0.0,2.2,0.0,0.0,24.34444444444444,5.0,0.0,1.6166666666666665,3.0,26.016666666666666,0.6111111111111112,8.866666666666667,3.4999999999999996,0.5,3.75,2.0,11.583333333333332,2.9166666666666665,1.5,34.25,3.0,5.5,0.0,0.5,3.166666666666667,6.583333333333333,0.0,1.2833333333333332,0.8333333333333334,0.0,1.7833333333333332,0.0
BEL,0.0,0.5,0.5,2.833333333333333,8.86904761904762,0.0,1.9999999999999996,1.0,4.75,0.0,0.0,0.0,3.916666666666667,0.5,0.0833333333333333,0.0,1.7476190476190476,1.5,2.6666666666666665,0.0,0.0,25.32051282051282,1.25,0.0,0.0,3.666666666666666,15.61904761904762,0.3333333333333333,8.0,11.247619047619047,1.6666666666666663,3.666666666666667,5.0,8.75,1.0,2.0,9.952380952380953,0.3333333333333333,7.166666666666666,0.0,1.3095238095238093,0.5,6.75,0.0,0.5833333333333334,0.41666666666666663,0.0,0.0833333333333333,0.0
BGR,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,1.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,0.0,0.1666666666666666,0.0,0.0,1.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,1.1666666666666665,0.0,0.0,0.5,5.666666666666666,0.5,0.0,2.5,2.75,0.0,0.0,1.0,1.1666666666666667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.1666666666666665,3.0,0.0,0.0,0.0,0.0,0.0,0.0
CAN,0.0,0.0,1.0,3.2222222222222223,14.293859649122806,3.833333333333333,4.0,1.5,3.75,0.0,0.0,0.0,5.658333333333333,0.0,0.8499999999999999,0.0,3.666666666666667,2.833333333333333,21.404761904761905,0.0,0.0,10.416666666666666,1.5,2.0,1.2833333333333332,5.022222222222222,29.141666666666666,0.0,14.683333333333334,4.716666666666667,1.9666666666666666,1.9333333333333331,3.5,8.5,1.5333333333333332,5.866666666666666,10.041666666666668,0.0,17.083333333333332,1.0,1.125,5.333333333333333,9.072222222222223,0.0,2.158333333333333,1.4916666666666667,0.125,3.2083333333333335,0.5
CHE,0.0,0.3333333333333332,3.8,5.1,15.272222222222224,1.5833333333333333,3.7166666666666663,4.75,7.716666666666666,2.0,0.2222222222222222,0.0,5.611111111111112,0.0,0.6111111111111109,0.0,2.25,1.75,4.416666666666666,0.0,0.0,40.42606837606838,7.999999999999999,0.0,5.583333333333333,4.766666666666666,25.58968253968254,0.2222222222222222,13.583333333333332,16.85,0.0,2.0,2.1666666666666665,10.678571428571429,0.5,9.233333333333334,29.11111111111111,1.0,5.916666666666666,0.0,2.0277777777777777,0.7666666666666666,10.533333333333333,0.0,0.36111111111111105,2.111111111111111,0.111111111111111,2.4444444444444446,0.0
CHL,0.0,0.0,0.0,0.8333333333333333,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN,0.0,3.0,0.6666666666666666,4.642857142857142,18.05263157894737,0.0,6.416666666666666,37.91666666666667,12.416666666666666,10.083333333333334,0.0,0.0,21.366666666666667,0.0,1.2,0.0,0.9999999999999996,43.222222222222214,170.9484126984127,0.0,0.0,103.65833333333333,2.25,4.5,7.6,5.0,100.63333333333333,5.033333333333333,15.5,22.7,2.4166666666666665,3.833333333333333,3.4761904761904763,30.708333333333332,3.8333333333333335,8.0,48.483333333333334,2.0,3.333333333333333,0.5,9.833333333333332,6.5,6.25,0.0,3.3166666666666664,4.3999999999999995,0.3333333333333333,5.616666666666666,0.0
CYP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
