,Y02A  10,Y02A  20,Y02A  30,Y02A  40,Y02A  50,Y02A  90,Y02B  10,Y02B  20,Y02B  30,Y02B  40,Y02B  50,Y02B  60,Y02B  70,Y02B  80,Y02B  90,Y02C  10,Y02C  20,Y02D  10,Y02D  30,Y02D  50,Y02D  70,Y02E  10,Y02E  20,Y02E  30,Y02E  40,Y02E  50,Y02E  60,Y02E  70,Y02P  10,Y02P  20,Y02P  30,Y02P  40,Y02P  60,Y02P  70,Y02P  80,Y02P  90,Y02T  10,Y02T  30,Y02T  50,Y02T  70,Y02T  90,Y02W  10,Y02W  30,Y02W  90,Y04S  10,Y04S  20,Y04S  30,Y04S  40,Y04S  50
AUS,0.0,0.0,0.25,4.0,9.791666666666666,2.5,0.75,1.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,3.75,1.0,0.0,0.5,0.75,2.5666666666666664,0.0,8.0,2.0,0.0,0.0,0.0,2.833333333333333,0.25,1.25,9.0,0.0,2.0,1.0,0.0,4.666666666666667,5.666666666666666,0.0,0.0,0.25,0.0,0.0,0.25
AUT,0.5,0.5,0.0,0.0,5.0,0.0,0.3333333333333333,7.355,3.5,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,4.619047619047619,1.0,0.0,0.0,1.0,8.5,0.0,13.833333333333334,2.5,0.0,1.0,0.0,2.0595238095238093,0.5,3.1666666666666665,15.649999999999999,1.5,0.5,0.0,0.0,2.5,6.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0
BEL,0.0,0.8333333333333333,0.3333333333333333,2.6666666666666665,8.999999999999998,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,1.5,0.0,0.0,0.0,0.0,11.0,0.5,0.0,0.3333333333333333,2.0,2.5,0.0,4.333333333333333,12.757575757575758,0.6944444444444444,0.5,2.0,2.75,0.0,0.0,6.583333333333333,0.0,2.5,1.0,0.0,6.5,7.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0
BGR,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CAN,0.0,0.0,0.0,6.833333333333333,9.07051282051282,0.0,1.0,1.0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.8055555555555556,0.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,1.4722222222222223,35.78333333333334,0.0,4.333333333333333,5.083333333333333,0.25,0.0,3.333333333333333,2.6666666666666665,0.2,2.1166666666666667,10.933333333333334,0.0,4.333333333333333,0.0,0.0,4.472222222222222,5.666666666666667,0.25,0.2,0.0,0.0,0.2,0.0
CHE,0.0,1.0,1.8333333333333333,1.6111111111111112,1.8333333333333333,0.3333333333333333,2.1666666666666665,2.0,4.0,0.0,2.0,0.0,2.333333333333333,1.5,0.25,0.0,1.0,0.0,3.0,0.0,0.0,10.833333333333332,5.083333333333333,1.5,4.083333333333333,0.1666666666666666,15.416666666666666,0.0,1.5,12.766666666666666,0.0,0.8666666666666667,1.0,5.833333333333333,0.8333333333333331,5.958333333333333,6.666666666666667,1.0,2.5,0.0,0.1666666666666666,0.0,3.0,0.1111111111111111,0.5833333333333333,0.0,0.0,1.0833333333333333,0.3333333333333332
CHL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN,0.0,0.0,0.0,1.0,2.7666666666666666,0.0,0.5,3.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.3333333333333333,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,4.633333333333333,0.5,1.0,2.1818181818181817,1.1818181818181817,0.0,0.0,0.8333333333333333,0.5,0.0,1.6,0.0,0.3333333333333333,0.0,0.0,2.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
CYP,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
CZE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
