,Y02A  10,Y02A  20,Y02A  30,Y02A  40,Y02A  50,Y02A  90,Y02B  10,Y02B  20,Y02B  30,Y02B  40,Y02B  50,Y02B  60,Y02B  70,Y02B  80,Y02B  90,Y02C  10,Y02C  20,Y02D  10,Y02D  30,Y02D  50,Y02D  70,Y02E  10,Y02E  20,Y02E  30,Y02E  40,Y02E  50,Y02E  60,Y02E  70,Y02P  10,Y02P  20,Y02P  30,Y02P  40,Y02P  60,Y02P  70,Y02P  80,Y02P  90,Y02T  10,Y02T  30,Y02T  50,Y02T  70,Y02T  90,Y02W  10,Y02W  30,Y02W  90,Y04S  10,Y04S  20,Y04S  30,Y04S  40,Y04S  50
AUS,0.0,3.5,1.2,3.5,5.333333333333333,0.0,0.25,1.0,1.5,0.0,0.0,0.0,0.125,0.5,0.875,0.0,3.333333333333333,1.0,0.0,0.0,0.0,18.75,0.0,1.0,0.0,1.6666666666666663,8.541666666666666,0.3333333333333333,13.5,2.5,0.8333333333333333,0.0,2.0,3.0,0.0,2.0,3.208333333333333,0.0,2.0,0.5,0.125,2.333333333333333,1.5,0.0,0.125,0.125,0.125,0.5,0.0
AUT,0.0,0.5,2.45,2.333333333333333,9.083333333333332,0.2916666666666666,5.540909090909091,9.7,4.7,0.0,0.0,0.0,4.642857142857142,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,33.89090909090909,2.2,0.0,0.0,4.166666666666666,14.617857142857142,0.25,13.75,5.033333333333333,0.8333333333333333,0.75,0.0,5.074999999999999,0.7,1.0,21.53174603174603,1.0,2.0,0.0,2.031746031746032,4.0,8.277777777777777,0.0,0.1428571428571428,0.6428571428571428,1.0317460317460316,0.0,0.0
BEL,1.0,0.0,1.375,10.059615384615384,4.166666666666666,0.5,3.4534313725490198,0.2,4.125,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.3333333333333333,0.0,5.0,0.0,0.0,19.647875816993466,2.1666666666666665,0.3333333333333333,0.5,0.6666666666666665,4.458333333333333,0.0,5.0,17.20833333333333,10.541666666666666,9.0,1.0,2.6527777777777777,1.0,0.0,8.583333333333332,0.0,5.5,0.0,0.0,0.0,7.333333333333333,0.5,0.0,0.0,0.0,0.25,0.0
BGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
BRA,0.5,0.5,0.0,2.333333333333333,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,5.6,1.5833333333333333,0.0,2.0,2.333333333333333,1.0,0.0,0.0,1.5833333333333333,0.0,0.0,2.083333333333333,0.0,1.0,0.0,0.0,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
CAN,0.0,3.0,0.0,3.2,16.45,4.598484848484849,1.976190476190476,3.1666666666666665,0.5,0.0,0.0,0.0,2.833333333333333,0.0,2.1666666666666665,0.0,3.0,4.5,24.09523809523809,0.0,0.0,20.41785714285714,1.5,1.0,0.25,9.866666666666667,23.226190476190474,0.5928571428571427,1.5,7.216666666666667,2.5,2.0,3.45,8.083333333333334,0.1428571428571428,3.142857142857143,9.708333333333332,0.0,1.75,0.0,0.9166666666666666,2.5,4.2,0.0,1.0,0.4999999999999998,0.3333333333333333,1.5,0.7
CHE,0.0,1.5,0.3333333333333333,2.0,23.916666666666664,2.111111111111111,5.363095238095238,8.666666666666666,7.75,0.5,0.0,0.0,5.0,0.0,0.7499999999999999,0.0,4.416666666666666,2.6666666666666665,0.0,0.0,0.0,45.20753968253968,10.25,3.75,1.5833333333333333,2.5,25.56309523809524,0.988095238095238,1.0833333333333333,9.983333333333333,0.3333333333333332,2.5,1.0,10.182539682539682,0.75,4.125,16.68809523809524,0.0,5.750000000000001,1.0,2.8666666666666667,1.0,10.5,1.6666666666666663,3.313095238095237,1.9166666666666663,0.2,5.291666666666666,0.0
CHL,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN,0.5,3.0,0.3333333333333333,3.333333333333333,4.416666666666666,1.0,5.222222222222221,33.25,7.416666666666666,2.0,0.0,0.0,7.5,0.0,0.0,0.0,1.5,6.5,51.7,0.0,0.0,48.7,2.0,0.0,0.3333333333333333,5.333333333333333,34.56111111111112,0.75,4.5,16.5,1.5,0.5,2.5,9.777777777777777,0.5,1.0,13.366666666666667,0.0,0.3333333333333333,0.0,0.5333333333333333,8.166666666666666,8.944444444444445,0.5,0.8944444444444444,0.5,0.0,1.9444444444444444,0.0
CYP,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
