,A01,A21,A22,A23,A24,A41,A42,A43,A44,A45,A46,A47,A61,A62,A63,B01,B02,B03,B04,B05,B06,B07,B08,B09,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B41,B42,B43,B44,B60,B61,B62,B63,B64,B65,B66,B67,B68,B81,B82,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C21,C22,C23,C25,C30,C40,C99,D01,D02,D03,D04,D05,D06,D07,D10,D21,E01,E02,E03,E04,E05,E06,E21,E99,F01,F02,F03,F04,F05,F15,F16,F17,F21,F22,F23,F24,F25,F26,F27,F28,F41,F42,F99,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G16,G21,G99,H01,H02,H03,H04,H05,H99
AUS,23.23544067044067,1.41025641025641,1.5833333333333333,13.509615384615383,1.0,1.526190476190476,0.0,5.366666666666667,1.5333333333333332,3.758333333333333,0.0,17.53618326118326,163.79830754938243,4.95,8.25982905982906,24.50705266955267,2.6527777777777777,3.9734848484848486,0.1,3.423083368244659,0.1111111111111111,1.0,0.1111111111111111,0.1833333333333333,0.4583333333333333,0.9650793650793652,5.083333333333333,0.55,1.6575757575757577,0.8166666666666667,0.1,2.2603396603396604,6.55026085026085,0.25,0.3333333333333333,4.294791680489023,0.957042957042957,5.2559523809523805,0.1666666666666666,0.0,0.0833333333333332,10.140151515151514,1.715151515151515,4.592857142857143,9.1270202020202,1.3357142857142856,18.513275613275614,2.4226190476190474,1.2976190476190477,0.0,0.3333333333333333,1.916269841269841,4.603174603174603,4.614285714285714,0.25,3.0390331890331885,0.742857142857143,2.891666666666667,21.65706580323685,8.99051565396442,5.086505677539833,6.349603174603175,0.4833333333333331,25.96460915135285,0.0,0.0,2.7063492063492065,6.167460317460318,0.9434523809523808,1.5059337214509627,0.3333333333333333,0.0,0.0,1.325,0.125,0.75,0.7916666666666666,0.0,0.3809523809523808,0.0,0.6111111111111112,1.5142857142857142,5.547619047619048,9.53888888888889,5.85,18.516881729381726,9.310897435897436,5.209401709401709,11.296031746031746,0.0,1.5952380952380951,3.0476190476190474,2.933333333333333,3.1964285714285707,1.7833333333333332,0.0,18.9476911976912,2.5357142857142856,3.85,0.0,2.4821428571428568,3.378210678210678,1.5583333333333331,0.4,4.968650793650793,2.208333333333333,1.733333333333333,4.641666666666667,0.0,42.298556427232896,5.4331996434937615,0.9583333333333331,0.0,6.359523809523809,62.60897990897991,2.208333333333333,4.801923076923077,4.491822066822067,6.1929945054945055,0.7916666666666665,0.0,6.774242424242424,0.7952380952380952,0.0,35.03000886875126,15.77063492063492,4.129761904761905,60.64305555555555,3.0361471861471863,0.0
AUT,26.521843434343435,8.581746031746032,0.5,12.08611111111111,1.6428571428571428,2.8089743589743588,1.4553571428571428,5.191666666666666,9.642929292929292,4.77797619047619,2.675068681318681,49.57308802308803,114.8227330787498,6.625,18.72083333333333,32.96904761904762,2.276587301587301,4.083333333333333,0.8095238095238095,6.139393939393939,0.3333333333333333,2.6527777777777777,2.7916666666666665,0.7777777777777777,38.64841269841269,20.49975338670991,29.33344155844156,7.179563492063492,19.400396825396825,3.619047619047619,6.048809523809523,9.226943076081008,50.092848994874856,3.0595238095238093,2.630952380952381,20.854641654641654,2.5701970443349755,5.0,1.7,0.1666666666666666,0.4659090909090909,51.593759018759016,38.75619288119288,13.073214285714286,3.761904761904762,4.8845238095238095,56.357081807081805,21.38492063492064,2.0166666666666666,2.1333333333333333,1.8452380952380951,0.4,3.308412339294692,4.849735449735449,3.7718584656084655,15.99393082762648,2.0,0.0,23.72983405483405,57.62186213024448,13.460815437286024,8.953751803751803,2.375,24.57590428090428,0.3333333333333333,0.0,17.594227994227992,9.5663107423977,9.076027897223549,3.7630494505494494,0.3125,0.1666666666666666,0.0,4.024009324009324,0.3333333333333333,0.6666666666666666,3.2331002331002328,0.25,3.851190476190476,0.8333333333333333,0.8423076923076922,13.940255496137848,26.88583959899749,9.64563492063492,2.9761904761904763,31.443345543345544,42.65774537353485,18.30385306701096,9.597202797202796,0.0,12.87063492063492,16.190079365079363,3.5707986457986456,9.631746031746031,2.4156038406038403,3.107875457875458,71.47915047915048,7.718939393939394,62.23990083990084,0.7857142857142857,16.624377675464633,22.83928571428571,8.549801587301587,2.5119047619047614,15.899892679783983,7.3162698412698415,7.283333333333333,1.0,0.0,96.0381462882524,17.433104395604396,2.4041666666666663,0.4837662337662336,19.62027417027417,52.31272012329138,23.11345408976988,11.887030075187967,5.61765873015873,5.411111111111111,0.2,0.0,6.349346405228759,0.0,0.0,107.36787306896002,41.0204365079365,4.111111111111111,50.13614228234896,53.27595071595072,0.0
BEL,66.10975546784371,0.5555555555555555,1.25,21.35006012506012,1.5333333333333332,2.9665501165501165,1.0,2.6,1.125,9.208333333333332,1.0595238095238095,24.07473544973545,147.2825705111811,4.0,3.623992673992674,34.18704002279952,1.9583333333333333,0.2575757575757575,0.55,8.06811251613883,0.0,0.5666666666666667,1.3666666666666667,0.5615079365079364,2.283333333333333,3.071428571428571,6.31031746031746,0.75,4.169047619047619,5.928571428571429,0.2638888888888888,4.333333333333333,29.03206017566312,4.166666666666666,0.8047619047619048,22.28618401185158,3.068589743589744,22.901445630393,2.75,0.0,4.693179919495709,38.22838894197589,3.619047619047618,10.876190476190477,3.85,3.16,41.85758778258778,5.229166666666666,7.708333333333333,0.0,1.3301587301587303,1.630994005994006,10.936665649165649,3.461772486772487,17.982539682539684,10.4498778998779,1.4503968253968251,2.0,41.47962389106559,66.57510345047109,21.02086247086247,2.902387334887335,15.277380952380954,42.26926406926407,0.0,0.0,2.0166666666666666,2.679761904761905,4.9994408369408365,2.8047077922077923,0.25,0.0,0.0,2.6164529914529915,0.0976190476190476,7.906623931623932,1.4940170940170938,0.25,4.997089947089947,0.4269230769230769,2.4826617826617827,2.7469937469937467,6.791666666666666,12.461904761904764,2.6726190476190474,33.86000096394833,8.357142857142858,11.554761904761904,1.6,0.0,19.230357142857144,4.342045454545454,6.521428571428571,10.580916305916306,8.310281385281385,0.9222222222222222,34.75423187923188,1.7740384615384617,2.7333333333333334,0.2714285714285714,2.276190476190476,7.883062770562772,3.118987493987494,0.1666666666666666,2.0666666666666664,7.205357142857142,2.2,0.0,0.0,63.978408135745084,31.12781385281385,16.102380952380955,0.3333333333333333,6.423412698412698,84.57423520923521,4.027777777777778,3.8642857142857143,7.164880952380952,2.517857142857143,2.0484126984126987,0.0,17.049999999999997,2.3974358974358974,0.0,89.55901286213786,23.896392496392497,10.358333333333333,147.8864884391829,13.201190476190476,0.0
BGR,1.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.1666666666666666,2.9166666666666665,0.0,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.475,0.125,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.3333333333333333,1.2777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.5555555555555556,0.0,0.0555555555555555,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,3.0,0.1666666666666666,0.0,0.0,0.0,0.1428571428571428,0.0,0.1666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,2.25,0.0416666666666666,0.0,0.5079365079365079,3.895604395604396,1.0,0.0,0.0,0.0,0.0,0.0,1.2142857142857142,1.0,0.0,1.3888888888888888,2.6666666666666665,0.0,0.0416666666666666,0.0,0.0
BRA,7.657738095238095,0.5777777777777777,0.0,2.9624338624338624,2.6666666666666665,0.0,0.0285714285714285,0.0,0.0,3.3666666666666667,0.8,0.3333333333333333,38.56695782431076,0.2976190476190476,1.7000000000000002,4.141085271317829,0.0,0.5972222222222222,1.244047619047619,1.2202380952380951,0.0,0.0,1.725,0.5833333333333333,1.6833333333333331,0.4333333333333333,1.3333333333333333,0.6666666666666666,0.05,0.0,0.0,0.3333333333333333,3.688095238095238,0.0,1.2083333333333333,2.686111111111111,0.1176470588235294,0.7499999999999999,0.0,0.0,0.0,5.991666666666666,0.0,1.0,0.125,4.785714285714285,11.081421356421355,2.3125,0.1,0.0,0.1666666666666666,0.375,0.7291666666666666,0.4583333333333333,0.5294117647058824,2.583333333333333,0.2,0.0,4.911838978015448,7.669047619047619,3.3484848484848486,2.393939393939394,1.0416666666666663,6.168815615908639,0.0,2.0,0.5,0.375,0.8333333333333333,0.0,0.75,0.0,0.0,0.6857142857142856,0.0,0.0,0.0,0.0,0.4416666666666666,1.2666666666666666,0.0666666666666666,2.3999999999999995,0.1666666666666666,0.5,0.0,2.0116161616161614,0.5,0.2,3.5166666666666666,0.0,2.583549783549784,5.1322510822510825,0.8,11.782575757575756,0.3818181818181818,0.9017857142857142,17.492460317460317,0.0,0.0,0.0,0.0,1.2,2.2944444444444443,0.5,0.5,2.523015873015873,1.1,0.0,0.0,6.382553525286084,3.3249999999999997,0.0,0.0,2.15,6.216666666666667,0.7499999999999999,1.0833333333333333,1.0833333333333333,0.3,0.0,0.0,0.3333333333333333,0.25,0.0,4.133333333333334,3.8275252525252528,0.3333333333333333,9.536742424242425,0.5075757575757575,0.0
CAN,34.44061147186147,0.0,0.2,15.611383344144008,2.283333333333333,5.627489177489178,3.142857142857143,7.051190476190476,0.5,1.809523809523809,0.0,16.82200831858477,253.69199283507888,3.6420995670995673,19.152880452880453,44.81750372351825,2.4444444444444446,1.051655719759168,0.5833333333333333,7.213993316624895,3.8392857142857135,0.1428571428571428,2.201262626262626,0.6666666666666666,5.15595238095238,3.366916416916417,12.68527676027676,2.5455128205128204,4.206547619047619,0.1538461538461538,1.3428571428571427,2.6428571428571432,25.16082453778106,1.9928571428571429,0.0,16.60356494425767,1.8849206349206349,1.916666666666667,0.726984126984127,1.0,0.7666666666666666,28.78102082858662,9.60952380952381,8.139285714285714,5.094318181818181,24.942276144907723,30.393179898231125,2.559935897435897,1.1547619047619049,1.2887426900584795,2.516954022988506,2.121861471861472,8.700328355219659,8.997865560365561,2.7,2.145238095238095,2.583333333333333,1.3595571095571095,40.58581060957727,32.7839409521283,9.774145976572449,11.828747641247642,2.666666666666667,40.69720592909021,0.0,0.0,3.451911976911977,10.130772005772004,3.963669590643275,10.573027265132527,1.475,0.5,0.0,0.8670024420024419,0.1111111111111111,0.1666666666666666,1.533187134502924,0.0,2.0748538011695907,0.0,0.3824786324786324,5.311616161616161,1.701190476190476,7.113492063492063,0.75,13.949596237096236,4.019444444444445,2.4055555555555554,48.86987734487735,0.0,16.965597908283666,28.209561082192664,3.487012987012987,8.596334586466165,10.97929482797904,2.6547619047619047,34.79718982284771,5.437097069597069,9.677342796092796,0.2714285714285714,10.665617715617715,10.2,3.105555555555556,1.5,3.4857142857142858,7.58045843045843,3.1361471861471863,1.6742424242424243,0.0,128.60168225954465,26.46209835486152,8.891208791208793,0.0555555555555555,12.166856897398134,190.41164866573416,11.331890331890332,11.72410714285714,13.734715379072403,11.588690476190475,2.418982379276497,0.0,15.736416347792217,3.8428571428571434,0.0,83.19369103119102,33.35904304029304,25.344361471861472,347.6111554007568,15.872727272727271,0.0
CHE,43.35305286818444,1.4333333333333331,0.2777777777777777,74.91340689811278,48.55780486640591,6.142857142857142,0.05,2.628571428571429,8.548636991028296,5.385714285714286,6.816620879120878,80.63353174603174,445.3569216412228,4.29041514041514,10.523809523809524,63.43949422037657,5.988095238095238,1.5277777777777777,1.5,26.884823405967904,1.6523809523809518,2.0396825396825395,4.555555555555555,0.3333333333333333,12.66031746031746,8.14374966820619,54.272444984209685,8.418055555555556,22.444047619047616,10.65501253132832,2.083333333333333,9.64901909947282,47.44036823485313,1.5,5.691137566137567,26.44214957600544,2.6183448642569886,11.830769230769231,10.79120879120879,3.0,2.233212560386473,34.50009018759019,17.566666666666666,18.20059523809524,2.4166666666666665,6.492857142857143,108.31149673912832,37.8,4.610714285714286,0.0,3.82005772005772,1.417914650708768,17.642268885798295,7.95972730972731,4.33587962962963,16.86611210140622,1.4166666666666663,0.0,117.85863949412496,58.215397336821205,30.29846707294069,9.194408369408368,14.642784992784994,48.00661627122095,0.5833333333333333,0.0833333333333333,1.1970598845598843,6.144253377341612,10.77428569583301,7.62754329004329,0.4945887445887444,0.4285714285714284,0.0,14.495634920634918,1.1125,1.2666666666666666,2.969264069264069,2.75,9.957142857142856,1.981818181818182,1.6534090909090908,6.685663274633863,15.186904761904762,3.616666666666666,16.166666666666668,30.325198412698416,10.333333333333332,11.25,4.692597565341926,0.0,31.302642433818907,26.69186507936508,6.307260101010101,18.05291005291005,23.362903022903023,3.4138888888888888,72.59308338720102,2.942857142857143,6.309523809523809,3.0647051566740684,26.689153439153444,24.495093795093798,9.157539682539683,2.1523809523809523,2.0,10.43109668109668,2.45,2.433333333333333,0.0,228.0313515447364,31.512103174603173,7.713095238095239,175.92087341260614,27.494533326836347,100.16020650724634,10.616666666666664,8.386375661375661,10.507619047619048,7.045502645502646,0.4999999999999999,0.0,8.736827731092436,2.822222222222222,0.0,130.35859760065642,97.10856612341904,14.880465367965368,94.97421516023508,27.41373286280022,0.0
CHL,3.869047619047619,0.0,0.0,3.3285714285714283,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,1.0714285714285714,6.536274509803921,0.0,0.0,0.5533633033633034,2.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.2857142857142857,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2575757575757575,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.207792207792208,0.0,0.0,1.0,0.0,0.2435897435897435,0.7619047619047619,0.5952380952380952,0.0,0.6000000000000001,3.672058823529412,0.0,0.0,0.4,1.1666666666666663,0.0,2.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.8766233766233766,0.0,0.4540043290043289,0.0,0.0,0.45,0.0,0.25,0.75,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.6666666666666666,0.5,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.0833333333333333,0.0,0.0,0.0,0.925,0.7749999999999999,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,2.0,0.0,1.3,0.0,0.0
CHN,44.22776292689976,1.2928571428571427,2.0,27.07367620302403,30.705952380952372,12.730799755799756,1.0,11.375731213231212,9.197222222222225,19.70340802987862,6.377777777777778,123.54537545787548,524.4427247692074,1.9805555555555556,44.49828643578643,76.95852313536136,4.5145202020202015,0.9160214785214784,1.818589743589744,16.349346405228758,0.4999999999999999,1.7,3.0223484848484845,1.0,7.873412698412698,16.78416860916861,26.37142857142857,7.957142857142855,58.84920634920635,10.15995670995671,1.9484126984126984,0.997222222222222,41.14312358393241,0.6121794871794871,0.7555555555555555,28.438267837599422,4.55515873015873,14.427269027269029,1.7595238095238095,2.7,1.759330484330484,108.58042473622886,6.675,69.5912198912199,4.781746031746032,31.46486291486292,57.30891053391053,21.48333333333333,3.633333333333333,0.0,0.2857142857142857,3.506024531024531,21.14750040619606,11.323665223665223,10.295616621703578,9.810388685388684,0.6547619047619047,1.4472222222222222,185.58169252167244,107.865669302486,50.0158689034352,14.897118322853617,16.720714128866305,87.79368970211075,0.7857142857142857,0.9285714285714284,8.214560439560438,23.97882117882118,12.45138888888889,8.075,1.9227513227513229,1.6217532467532465,0.0,10.295518207282914,2.275,1.164285714285714,5.620115995115995,6.5,44.22350468159292,2.066269841269841,1.9956690368455072,8.65021645021645,3.249242424242424,2.1166666666666667,9.503968253968251,12.746414785701203,30.184126984126983,16.499242424242425,11.544444444444444,0.0,9.91687271062271,13.85474924012158,13.233591408591408,43.80505189255189,9.51452922077922,5.115384615384615,126.72504162504164,1.1741071428571428,91.36432391138274,4.719444444444444,18.36150793650793,50.49472425722426,38.7001924001924,2.795238095238095,3.5809523809523807,23.640392015392017,5.438888888888888,2.4000000000000004,0.0,251.39451164415485,169.1826505407068,40.50956543456543,13.19920634920635,34.35311147186147,1029.1752240088708,22.06078643578644,31.24025770365091,123.67191876750698,47.36154401154401,27.387698412698413,0.0,13.276190476190475,3.826190476190476,0.0,514.5746224205363,237.6411616161616,91.92440115440117,3073.311091901911,142.5239037532516,0.0
CYP,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.08,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,1.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375,0.0,0.0
