,Y02A  10,Y02A  20,Y02A  30,Y02A  40,Y02A  50,Y02A  90,Y02B  10,Y02B  20,Y02B  30,Y02B  40,Y02B  50,Y02B  60,Y02B  70,Y02B  80,Y02B  90,Y02C  10,Y02C  20,Y02D  10,Y02D  30,Y02D  50,Y02D  70,Y02E  10,Y02E  20,Y02E  30,Y02E  40,Y02E  50,Y02E  60,Y02E  70,Y02P  10,Y02P  20,Y02P  30,Y02P  40,Y02P  60,Y02P  70,Y02P  80,Y02P  90,Y02T  10,Y02T  30,Y02T  50,Y02T  70,Y02T  90,Y02W  10,Y02W  30,Y02W  90,Y04S  10,Y04S  20,Y04S  30,Y04S  40,Y04S  50
AUS,0.5,1.5,1.5,4.666666666666666,7.616666666666667,0.0,0.5,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.1818181818181817,0.0,0.0,0.0,5.166666666666666,1.0,0.0,0.0,0.8333333333333333,7.916666666666666,0.0,8.333333333333334,4.833333333333333,0.0,0.0,0.1666666666666666,1.2916666666666663,0.0,0.0,5.291666666666667,0.0,0.8333333333333333,0.0,0.0,3.5,4.666666666666666,0.0,0.0,1.5,0.0,1.0,0.0
AUT,0.0,0.0,2.0,2.0,0.4166666666666666,0.0,2.833333333333333,3.0,3.5,0.0,0.0,0.0,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.583333333333333,1.0,0.25,0.0,1.0,2.25,0.0,11.0,4.033333333333333,0.0,1.0,0.0,3.0,0.0,1.1666666666666663,6.5,0.3333333333333333,1.0,0.0,0.0,2.0,10.0,0.5,0.0,0.5,0.0,1.0,0.0
BEL,0.0,0.5,1.0,4.166666666666666,11.454761904761904,0.0,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.333333333333333,1.5,0.0,0.0,1.0,3.0,0.0,2.5,11.344444444444443,1.7396825396825395,2.1666666666666665,0.0,3.25,0.0,1.625,4.583333333333333,0.0,1.0,0.0,0.0,2.0,5.75,0.0,0.0,0.0,0.0,1.0,0.0
BGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,0.0,0.0,0.0,0.5,2.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAN,0.0,0.0,1.0,4.416666666666666,20.25,0.0,0.0,1.8333333333333333,0.0,1.5,0.0,0.0,0.0,0.5,0.2,0.0,2.2222222222222223,1.0,5.5,0.0,0.0,0.75,1.0,0.0,1.5,1.2222222222222223,21.766666666666666,0.0,6.333333333333333,8.316666666666666,1.5,0.1666666666666666,0.5,4.916666666666667,0.75,0.3666666666666666,7.25,0.0,5.5,0.0,0.8666666666666666,1.7222222222222223,4.75,0.0,0.0,0.0,0.1666666666666666,0.25,0.1666666666666666
CHE,1.0,2.0,2.0,2.583333333333333,5.533333333333333,0.0,1.0,0.5,3.0,0.0,1.0,0.0,1.1666666666666663,0.0,0.3333333333333333,0.0,0.35,1.0,1.8333333333333333,0.0,0.0,12.416666666666666,4.5,0.0,6.916666666666667,1.5833333333333333,11.51190476190476,0.0,4.3,13.883333333333333,0.0,0.6428571428571428,0.75,4.416666666666666,0.0,2.5,8.011904761904761,0.0,2.5,0.0,0.4285714285714284,2.0,14.416666666666668,0.5,0.8333333333333333,0.8333333333333333,0.0,0.6666666666666666,0.0
CHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN,0.0,0.0,0.0,1.0,2.2,0.0,0.5,1.0,3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,4.166666666666666,0.0,0.4999999999999999,3.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CZE,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEU,1.5,13.083333333333334,17.291666666666664,8.283333333333333,53.74761904761905,7.0,8.25,17.5,29.041666666666664,5.833333333333333,0.0,0.0,13.5,3.333333333333333,6.25,0.0,4.6,4.0,20.05,0.0,0.0,78.08888888888889,14.833333333333332,20.5,4.458333333333333,15.5,167.69920634920635,0.6666666666666666,41.16666666666666,88.11111111111111,0.0,13.202380952380953,7.166666666666666,47.86666666666667,2.6666666666666665,39.81944444444444,269.9547619047619,3.6666666666666665,24.0,1.0,12.154761904761903,35.28333333333333,42.11666666666667,1.5,0.0,5.5,0.0,4.75,0.0
DNK,0.0,1.5,0.5,3.333333333333333,6.0,1.0,0.0,0.0,2.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.75,0.0,0.0,5.0,5.0,3.0,0.0,1.0,8.25,0.0,2.0,2.333333333333333,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP,0.0,1.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,10.25,1.0,1.0,0.0,0.5,2.833333333333333,0.0,1.0,6.291666666666666,0.0,0.0,0.0,1.6666666666666663,0.0,1.0,3.0,0.0,0.5,0.0,0.0,2.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
FIN,0.0,0.0,0.5,2.083333333333333,3.083333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.3333333333333333,0.0,7.0,0.0,0.0,0.5,3.0,0.0,0.0,0.5833333333333333,2.5,0.0,4.0,1.6666666666666663,0.0,1.0,1.0,1.8333333333333333,0.0,3.5,2.0,0.0,1.0,0.0,0.0,0.25,3.083333333333333,0.0,1.0,0.5,0.0,0.0,0.0
FRA,0.0,4.5,4.166666666666666,7.199999999999999,17.116666666666667,1.0,0.8333333333333333,2.5,4.2,1.0,0.0,0.0,3.333333333333333,0.5,1.0833333333333333,0.0,10.583333333333332,2.8571428571428568,13.833333333333334,0.0,0.0,6.333333333333333,11.833333333333334,14.5,0.0,6.7,28.0,0.0,11.2,31.208333333333336,0.0,10.892857142857142,3.0,9.283333333333331,0.0,5.833333333333333,63.83333333333334,3.0,17.0,1.5,1.0,11.75,14.416666666666666,1.0,0.0,1.0833333333333333,0.0,3.75,0.0
GBR,1.0,3.25,2.333333333333333,9.5,34.88333333333333,1.875,1.3333333333333333,5.0,4.333333333333333,1.0,0.0,0.0,2.0,1.0,0.3333333333333332,0.0,4.333333333333333,0.25,4.25,0.0,0.0,9.02777777777778,4.5,6.833333333333333,1.125,0.8333333333333333,20.777777777777786,0.1666666666666666,11.0,25.616666666666664,0.0,0.5,1.3333333333333333,7.666666666666667,0.5,2.0,24.73333333333333,0.0,22.83333333333333,2.0,1.0,3.75,16.5,1.4999999999999998,1.0,0.8333333333333333,0.3333333333333333,1.75,0.0
GRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
IND,0.0,0.0,0.0,1.0,6.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.833333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRL,0.0,0.3333333333333333,0.0,0.5,2.325,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.375,0.0,0.0,0.0,0.1666666666666666,0.0,0.5,0.75,0.0,0.0,0.3333333333333333,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISR,0.0,1.0,0.0,1.0,5.333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.5,0.0,1.5,1.5,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
ITA,0.0,0.0,0.9523809523809524,3.083333333333333,3.5,1.0,0.0,3.0,2.2857142857142856,2.5,0.0,0.0,4.783333333333333,0.0,1.25,0.0,1.0,1.75,0.95,0.0,0.0,5.0,1.3333333333333333,2.0,5.75,1.0,13.2,0.0,8.166666666666668,15.5,0.0,3.142857142857143,1.5,6.833333333333333,0.8333333333333333,3.5,22.09523809523809,0.0,2.0,1.0,0.5,0.0,9.666666666666666,0.25,0.2,2.783333333333333,0.0,1.75,0.0
JPN,1.0,3.833333333333333,7.5,7.249999999999999,26.142857142857142,5.0,5.916666666666666,11.0,23.08333333333333,6.5,0.0,0.0,26.5,2.833333333333333,1.809523809523809,0.3333333333333333,17.25,8.5,41.5,0.0,0.0,75.8,17.749999999999996,13.0,4.0,5.0,300.4473443223443,0.5,22.5,108.3095238095238,2.083333333333333,19.166666666666664,7.5,90.8912087912088,3.6666666666666665,22.03333333333333,270.9511904761905,2.0,12.5,0.0,8.184523809523808,19.25,37.083333333333336,4.833333333333333,0.5,2.0,0.7261904761904762,3.5,0.5
KOR,0.0,0.0,0.0,3.0,0.8333333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,2.0,0.0,0.0,0.3333333333333332,2.0,1.0,0.0,0.5,12.5,0.0,2.5,5.0,0.0,2.0,0.0,1.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.5,0.8333333333333333,1.0,0.0,0.3333333333333333,0.0,0.0,0.0
LUX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,0.0,4.0,1.4583333333333333,6.666666666666666,7.611111111111111,1.0,1.5,9.0,5.458333333333334,2.0,0.0,0.0,11.5,0.0,0.3333333333333333,0.0,2.2111111111111112,2.5,11.5,0.0,0.0,9.583333333333332,3.5,0.0,0.0,4.5,10.25,0.25,0.0,9.1,1.0,1.5,2.583333333333333,2.833333333333333,0.0,2.0,6.944444444444445,0.0,1.5,0.0,0.0,4.0,6.25,1.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333
NOR,1.0,0.0,0.5,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.1666666666666666,0.5,0.4166666666666666,0.0,2.0,3.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0
NZL,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRT,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUS,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.6666666666666665,0.0,2.0,1.3333333333333333,1.0,1.0,0.0,0.3333333333333332,0.0,0.3333333333333333,3.25,0.0,3.1666666666666665,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
SVN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SWE,0.0,0.75,0.5,1.6666666666666663,2.75,0.5,0.5,0.0,4.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.1,2.0,14.5,0.0,0.0,7.333333333333333,1.0,2.5,1.0,1.5,15.0,0.0,6.0,6.266666666666667,0.0,0.0,0.0,2.333333333333333,0.0,0.0,19.25,1.0,1.5,1.0,0.0,2.5,3.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0
TUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,1.5,6.066666666666666,9.0,44.45,180.58809523809524,30.625,3.6666666666666665,14.166666666666666,18.33333333333333,3.583333333333333,0.0,0.0,20.583333333333336,0.5,2.5,0.0,31.0,18.142857142857142,59.61666666666667,0.0,0.0,34.598484848484844,21.54285714285714,20.666666666666664,8.75,14.52777777777778,205.02550505050505,0.1666666666666666,19.03333333333333,161.05959595959595,12.093650793650792,22.642857142857142,9.0,43.208333333333336,4.333333333333333,42.40404040404041,118.25555555555556,2.833333333333333,109.01190476190476,5.75,5.915909090909091,8.277777777777779,39.03333333333333,0.0,0.6666666666666666,3.4166666666666665,0.4999999999999999,4.333333333333333,1.8333333333333333
ZAF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
