,A01,A21,A22,A23,A24,A41,A42,A43,A44,A45,A46,A47,A61,A62,A63,B01,B02,B03,B04,B05,B06,B07,B08,B09,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B41,B42,B43,B44,B60,B61,B62,B63,B64,B65,B66,B67,B68,B81,B82,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C21,C22,C23,C25,C30,C40,C99,D01,D02,D03,D04,D05,D06,D07,D10,D21,E01,E02,E03,E04,E05,E06,E21,E99,F01,F02,F03,F04,F05,F15,F16,F17,F21,F22,F23,F24,F25,F26,F27,F28,F41,F42,F99,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G16,G21,G99,H01,H02,H03,H04,H05,H99
AUS,17.503246753246753,1.0,2.0,7.09047619047619,0.0,0.5,0.5,1.0,0.0,0.0,1.0,8.45,72.32262889895158,1.25,3.4166666666666665,12.10952380952381,0.0,1.0,0.0,1.1534136546184737,0.0,1.5357142857142856,0.0,0.0666666666666666,4.041666666666666,3.458333333333333,4.516666666666667,0.0,2.833333333333333,0.0,1.8928571428571428,0.8928571428571428,6.864448269267546,1.0,1.0,0.6666666666666665,0.0,16.6,1.1666666666666663,0.0,0.5,13.303030303030305,1.0,1.5,3.1714285714285717,0.2,15.425396825396824,4.0,0.0,0.0,0.0,0.3083333333333333,3.769480519480519,3.458333333333333,0.0,3.2261904761904763,1.0,0.0,19.062271062271066,12.046216684921504,2.7883116883116883,0.3333333333333332,2.5303030303030307,26.26448412698413,0.4,0.0,3.2333333333333334,6.483333333333333,2.0,3.1,0.0,0.25,0.0,1.0,0.0,0.0,0.0833333333333333,0.0,1.522727272727273,0.0,0.0,1.4837662337662336,4.5,1.5,3.45,7.988095238095238,1.0666666666666669,5.333333333333333,6.25,0.0,4.609523809523809,14.222463768115942,0.8428571428571427,4.05952380952381,1.1714285714285717,0.1666666666666666,8.913636363636362,0.0,0.0,0.0,2.9,5.416666666666667,2.5,1.0,1.1666666666666667,1.3333333333333333,0.8,0.3666666666666666,0.0,23.284920634920635,8.9092082616179,0.3333333333333333,0.0,0.25,9.016666666666666,1.1666666666666663,0.6666666666666666,4.476190476190476,0.0,3.019047619047619,0.0,0.3333333333333333,0.4,0.0,12.6,1.75,1.5833333333333333,15.754761904761905,3.2,0.0
AUT,7.9,4.5,0.0,2.4166666666666665,0.0,3.333333333333333,0.3333333333333333,6.416666666666666,0.0,1.5,0.0,7.366666666666665,40.45873837383738,1.4333333333333331,12.666666666666666,12.333333333333334,2.0,2.2777777777777777,0.3333333333333333,5.375,0.5,3.333333333333333,1.0416666666666663,0.1111111111111111,11.726190476190476,6.438095238095238,8.857539682539683,3.1500000000000004,4.5,2.0,2.5,2.325,20.00920745920746,2.6666666666666665,1.3333333333333333,4.225757575757576,0.0,9.595238095238097,3.5,1.0,0.0,21.416666666666668,20.466666666666665,2.5,0.0,1.6666666666666663,24.52896825396825,5.0,1.0,1.0,0.0,0.125,4.605555555555556,5.633333333333333,1.25,3.375,1.6888888888888889,0.0,18.62339466089466,14.188095238095237,2.8952380952380947,3.05,1.25,8.47319464089266,0.0,0.0,17.603968253968254,5.932539682539683,2.85,0.0,0.125,0.0,0.0,8.7,0.0,2.583333333333333,3.333333333333333,1.2857142857142856,3.569444444444444,0.0,0.0,4.233333333333333,17.25,1.5,0.6666666666666666,15.739393939393938,14.071428571428571,8.9,3.625,0.0,1.8904761904761904,13.633333333333333,0.5,2.0476190476190474,0.5,1.6666666666666663,27.451831501831503,1.0,5.033333333333333,0.1999999999999998,3.1555555555555554,5.527777777777777,2.25,3.2,2.6833333333333336,0.5,3.5,1.0,0.0,30.371220336319347,2.6,1.5,0.0,4.333333333333333,7.611111111111111,4.75,0.0,1.3333333333333333,0.0,4.295238095238096,0.0,0.0,0.0,0.0,23.808333333333334,10.166666666666666,6.866666666666666,22.954761904761902,5.5095238095238095,0.0
BEL,14.001377217553689,1.4499999999999995,1.5,9.616666666666667,0.0,0.1875,0.0,1.0,1.2,0.5416666666666666,4.333333333333333,13.583333333333332,62.81158910533911,1.6875,2.5,15.348260971055089,0.8333333333333333,0.0,0.0,0.4,0.0,0.25,0.0,0.0,0.25,3.1166666666666667,2.375,1.9,0.0,2.633333333333333,0.0,0.5,15.904761904761903,1.0,0.0,5.853769841269842,0.0476190476190476,26.360714285714284,2.9166666666666665,1.0,0.5833333333333333,10.134632034632034,2.283333333333333,1.25,4.0,2.2,44.17777777777778,2.0,0.1,0.0,0.0,0.4761904761904761,4.086904761904762,4.458333333333333,4.238888888888889,3.9097222222222223,1.0,0.1666666666666666,30.089466048657226,53.00079387416849,12.57646103896104,3.812605042016807,48.26551820728291,19.513528138528137,1.0,1.0,1.1666666666666663,2.5666666666666664,4.986274509803922,1.4666666666666666,0.0,0.0,0.0,1.2,2.037301587301587,12.06904761904762,1.203968253968254,0.0,3.1866666666666665,1.8,1.457936507936508,1.5833333333333333,3.0,2.6666666666666665,0.2,10.066666666666666,0.0,3.0,0.6666666666666666,0.0,1.526190476190476,1.452380952380952,0.0,3.9166666666666665,0.0,0.0,4.399404761904762,0.0,0.4166666666666666,0.0,1.5952380952380951,1.0,0.3125,0.8666666666666665,1.5,1.0,0.1666666666666666,1.1666666666666663,0.0,15.54285714285714,5.1000000000000005,75.51309523809523,0.0,1.975,9.128571428571428,0.8928571428571428,2.083333333333333,2.3166666666666664,0.25,9.25,0.25,0.0,1.6666666666666663,0.0,34.25079365079365,8.833333333333332,3.144444444444444,39.444047619047616,7.163888888888889,0.0
BGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.1666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,0.7666666666666666,0.0,0.0,1.9761904761904765,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.520238095238095,1.0,0.0,2.9166666666666665,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,1.5,0.5,2.333333333333333,1.0,0.0,2.1666666666666665,0.1666666666666666,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0,0.0,5.841666666666667,0.5555555555555556,0.5,0.6666666666666666,0.9285714285714284,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.75,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,2.5,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.25,0.0555555555555555,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,1.6944444444444444,0.0,0.5,0.0,0.0
CAN,15.832738095238096,0.0,1.25,6.24488416988417,1.0,1.6,1.0,0.6428571428571428,0.5,0.5833333333333333,1.0,10.033333333333331,112.00395738993168,2.033333333333333,8.0,16.8094032415461,1.4999999999999998,3.4761904761904763,2.0,2.7333333333333334,0.3333333333333333,1.8273809523809523,0.25,3.5383116883116883,3.533333333333333,2.4285714285714284,3.009420289855072,2.666666666666666,2.4333333333333327,1.5,2.938095238095238,0.4583333333333333,22.20916261922359,0.3333333333333333,0.4285714285714285,3.790245222257417,0.0,2.833333333333333,1.5,0.0,0.5909090909090909,12.756782106782104,0.0,4.916666666666666,2.0666666666666664,1.6666666666666663,17.09325396825397,3.4444444444444446,2.0,0.0,0.0,0.5476190476190477,4.472308022308022,6.622789115646258,0.0454545454545454,2.402777777777778,3.017857142857143,1.8916666666666664,42.4306309393784,18.68715434891905,3.296861471861472,2.375,1.2499999999999998,27.693393316922727,0.0,0.0,0.8454545454545455,6.283549783549784,1.480917874396135,1.6927536231884055,0.75,0.2142857142857142,0.0,0.0,0.024390243902439,0.0,2.125,0.0,1.4499999999999995,0.0,0.0,10.128707699295934,2.625,1.9166666666666663,0.5,6.525,0.6666666666666666,7.333333333333333,6.866666666666666,0.0,3.566666666666667,10.570833333333336,0.2,3.183333333333333,0.8958333333333333,0.0,14.959523809523809,1.7904761904761903,1.8154761904761905,0.0,3.4681818181818187,1.5,4.666666666666666,0.1428571428571428,0.2,2.3,1.0,1.1666666666666667,0.0,40.57278347422209,8.684523809523808,5.1,0.0,5.966666666666666,22.519799498746867,3.25,6.125,6.289285714285714,4.9,3.333333333333333,0.0,1.5436507936507935,0.8333333333333333,0.0,21.023193979933108,6.178571428571428,6.316666666666666,70.06311612364243,9.34430641821946,0.0
CHE,27.8374883286648,5.8375,2.25,45.62939095928226,1.25,2.4166666666666665,0.0,2.5,11.2,4.15,1.1785714285714286,34.86904761904762,156.19228059982254,1.725,9.555555555555555,30.362932900432902,3.9166666666666665,1.5,1.25,23.780541212468925,1.0,4.041666666666666,2.8095238095238093,0.2083333333333333,8.529761904761905,10.366666666666664,38.26468253968254,5.999999999999999,9.148809523809524,11.304761904761904,2.333333333333333,4.583333333333333,31.62407954328135,3.983333333333333,4.211904761904762,10.072619047619048,1.6944444444444442,21.824603174603176,11.307738095238095,0.0,2.5767045454545454,24.03327922077922,15.765277777777778,13.85952380952381,1.7142857142857142,2.583333333333333,104.08959096459095,15.999999999999998,0.25,0.0,0.3333333333333333,2.2101045296167245,3.729861111111111,3.7916666666666665,2.1979166666666665,7.652380952380952,1.5,0.6666666666666666,76.08154785116048,44.64420148124968,21.943618187368187,6.476190476190476,5.325,17.89067081969521,0.0,0.0,5.016666666666667,5.925,12.409027777777778,6.666666666666667,0.0,0.3214285714285714,0.0,18.797619047619047,5.199999999999999,30.75,6.804761904761905,3.833333333333333,13.655555555555557,0.75,0.25,4.627777777777777,7.75,3.571428571428571,12.166666666666666,34.71785714285714,24.629761904761907,7.95,4.375,0.0,21.133585858585857,19.46230158730159,1.7083333333333333,13.967532467532466,3.9383116883116887,1.208333333333333,49.7787629037629,1.875,2.5416666666666665,1.8333333333333333,28.04642857142857,15.63154761904762,3.033333333333333,1.0,3.120238095238095,3.675,2.196428571428571,9.833333333333332,0.0,86.63234126984126,22.04468947217441,14.821428571428571,35.36904761904762,7.333333333333333,17.65753968253968,7.792857142857142,11.052380952380952,5.083333333333333,4.053571428571429,3.3825396825396825,0.0,0.0,2.333333333333333,0.0,71.96309523809524,44.04426406926407,13.416666666666666,32.175,11.777281746031749,0.0
CHL,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
CHN,1.1926406926406925,0.0,0.0,0.4499999999999999,0.0,2.0,1.0,4.0,1.0,1.6666666666666663,0.1666666666666666,9.85,16.73419489007724,0.3055555555555556,6.733333333333333,5.782828282828282,0.0,1.5,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333333,0.0,5.0,0.0,0.0,0.0,2.325396825396825,0.0,0.0,1.7595238095238095,0.0,1.5,1.2499999999999998,0.0,0.0,8.75,0.0,5.2,1.0,0.0,1.5,2.833333333333333,1.0,0.0,0.0,0.2222222222222222,2.2742424242424244,1.0,0.0,1.0833333333333333,0.0,0.0,7.436401833460657,4.457142857142857,4.106349206349206,1.712121212121212,0.3888888888888888,3.8393599864188097,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,1.0,1.3611111111111112,0.0,1.0,0.0,0.0,0.9722222222222224,2.0,1.0,1.0,2.975,1.6666666666666663,0.3333333333333333,0.0,0.0,0.8333333333333333,1.1666666666666663,0.0,1.25,0.0,0.8333333333333333,6.3,0.0,1.3333333333333333,0.0,0.8333333333333333,0.3333333333333333,0.1363636363636363,0.0,0.0,0.0555555555555555,1.0,0.0,0.0,5.003751803751804,4.7,1.0,0.75,0.9,4.075,1.5,1.3333333333333333,1.6416666666666666,0.25,9.589285714285714,0.0,0.0,0.5,0.0,20.72142857142857,7.0,0.1666666666666666,11.49404761904762,2.604761904761905,0.0
CYP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
