,Y02A  10,Y02A  20,Y02A  30,Y02A  40,Y02A  50,Y02A  90,Y02B  10,Y02B  20,Y02B  30,Y02B  40,Y02B  50,Y02B  60,Y02B  70,Y02B  80,Y02B  90,Y02C  10,Y02C  20,Y02D  10,Y02D  30,Y02D  50,Y02D  70,Y02E  10,Y02E  20,Y02E  30,Y02E  40,Y02E  50,Y02E  60,Y02E  70,Y02P  10,Y02P  20,Y02P  30,Y02P  40,Y02P  60,Y02P  70,Y02P  80,Y02P  90,Y02T  10,Y02T  30,Y02T  50,Y02T  70,Y02T  90,Y02W  10,Y02W  30,Y02W  90,Y04S  10,Y04S  20,Y04S  30,Y04S  40,Y04S  50
AUS,0.0,3.6,0.25,3.5,11.5,0.0,2.25,0.5,0.25,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.8333333333333333,1.0,1.0,0.0,0.0,10.166666666666668,1.2666666666666666,0.0,1.0,2.7666666666666666,3.333333333333333,0.1666666666666666,12.75,2.5,1.5,2.833333333333333,1.8333333333333333,1.4166666666666663,0.25,1.9,6.6,0.0,1.0,0.0,0.0,0.6,4.5,0.0,0.0,0.5,0.0,2.0,0.0
AUT,1.0,1.2,2.9166666666666665,3.0,8.43603896103896,0.5,1.6666666666666663,5.05,9.333333333333334,0.0,0.0,0.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.190476190476191,4.083333333333333,0.0,0.0,7.25,8.75,0.0,6.75,2.0,0.0,2.5,1.0,3.583333333333333,0.0,2.75,15.5,0.1666666666666666,1.75,0.0,0.3333333333333333,1.0,6.5,0.0,0.0,0.0,0.3333333333333333,1.0,0.0
BEL,0.0,0.0,0.0,9.129346092503988,13.391666666666666,0.2571428571428572,0.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4999999999999998,3.499999999999999,0.0,0.0,4.75,1.75,1.5,0.0,4.25,3.583333333333333,0.0,7.166666666666666,16.078787878787878,4.454545454545454,2.25,0.0,3.75,0.0,1.0,9.283333333333331,0.0,10.166666666666666,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
BGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,0.0,0.0,0.0,2.333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,1.0,0.0,0.0,2.1666666666666665,2.0,0.0,5.0,1.25,3.1666666666666665,0.5,0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,2.5,1.0,0.0,0.0,0.4166666666666666,1.0,0.0,0.0,0.0,0.0,0.0
CAN,0.0,0.3333333333333333,0.3333333333333333,6.166666666666667,14.882575757575758,2.0689655172413794,2.1666666666666665,3.5,0.5833333333333333,0.0,0.0,0.0,1.2976190476190477,0.0,1.5,0.0,4.375,6.1,19.717857142857145,0.0,0.0,16.166666666666664,5.374242424242424,0.0,0.1111111111111111,6.301515151515151,28.46984126984127,0.0,1.4583333333333333,11.134848484848485,1.3333333333333333,0.0181818181818181,1.0,4.527777777777777,0.9166666666666666,3.189285714285714,17.78333333333333,1.3333333333333333,7.999999999999999,1.0,0.7,4.145454545454545,7.583333333333333,0.1666666666666666,0.3611111111111111,0.2976190476190476,0.0,2.2142857142857144,0.0
CHE,0.0,0.7,2.083333333333333,2.5,8.525,0.3678160919540229,1.6666666666666663,2.0,3.833333333333333,1.0,1.0,0.0,4.333333333333333,0.0,0.0666666666666666,0.0,1.25,0.25,2.333333333333333,0.0,0.0,21.191666666666663,7.5,0.0,0.4555555555555555,0.25,15.983333333333333,0.25,1.4444444444444444,9.75,1.25,1.25,0.3333333333333333,7.222222222222222,1.0,4.166666666666667,17.583333333333332,0.5,4.624999999999999,2.333333333333333,0.5,0.0,6.777777777777778,0.25,1.6222222222222222,0.0666666666666666,0.0,2.1666666666666665,0.0
CHL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN,0.5,1.7916666666666663,0.0,5.0,8.894444444444444,1.0,1.75,21.833333333333336,4.0,1.8,0.0,0.0,3.0,0.0,0.5,0.0,1.0,2.5,21.166666666666668,0.0,0.0,29.38611111111111,0.0,1.0,0.1111111111111111,0.4999999999999999,34.33333333333333,1.6666666666666663,3.6666666666666665,10.25,7.5,1.0,0.0,11.727777777777778,2.416666666666667,1.0,14.25,1.0,0.4999999999999999,0.0,1.5833333333333333,2.0,1.125,1.0,0.0,1.5,0.0,0.0,0.0
CYP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
CZE,0.0,0.0,1.75,0.0,0.0,0.0,0.5833333333333333,0.0,1.5833333333333333,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5833333333333333,0.268181818181818,0.0,0.0,2.083333333333333,0.5,0.0,0.3333333333333333,0.5,1.0,1.3333333333333333,0.0,0.1111111111111111,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2499999999999999,2.333333333333333,0.0,0.0,0.5,0.0,0.0,0.0
DEU,3.0,13.566666666666666,10.166666666666666,14.833333333333332,78.56482683982684,3.485550082101806,25.116666666666667,36.583333333333336,55.75,13.75,0.0,0.0,11.45,4.583333333333333,10.033333333333331,0.0,16.06904761904762,3.5,22.166666666666664,0.0,0.0,238.6940476190476,34.93452380952381,18.0,10.283333333333331,47.73333333333333,191.3690476190476,3.3666666666666663,52.392857142857146,106.16666666666666,9.0,8.5,10.25,65.52182539682539,6.416666666666667,43.833333333333336,334.81666666666666,7.333333333333334,103.45833333333331,8.166666666666666,17.333333333333332,18.7,43.03333333333333,0.75,1.1722222222222225,7.866666666666666,0.5,6.972222222222222,1.6666666666666663
DNK,0.0,2.0,0.3333333333333333,0.0,7.780555555555555,0.0,2.833333333333333,2.5,6.222222222222222,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.2222222222222222,0.0,0.5,0.0,0.0,63.833333333333336,2.388888888888889,0.0,0.0,3.958333333333333,8.166666666666666,1.75,0.0,2.6333333333333333,1.0,0.5,1.6666666666666663,9.75,0.5555555555555554,1.5,3.1555555555555554,0.0,1.0,0.3333333333333333,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0
ESP,0.0,1.75,1.1666666666666663,3.1559808612440188,7.726190476190476,1.5689655172413792,2.166666666666667,0.25,2.1666666666666665,2.5,0.0,0.0,0.5,0.5,1.25,0.0,0.5,0.0,1.3333333333333333,0.0,0.0,46.95833333333333,1.8214285714285716,0.0,1.0,4.902777777777778,4.0,1.0833333333333333,0.0714285714285714,9.56111111111111,2.0416666666666665,4.833333333333333,4.0,4.583333333333333,0.5,1.0,1.5,0.0,4.5,0.0,0.5,0.1111111111111111,8.0,0.0,0.0,0.75,0.0,0.5,0.5
FIN,0.0,0.0,0.1666666666666666,1.25,2.4166666666666665,2.0,0.0,1.0,1.5416666666666663,0.0,1.0,0.0,0.6666666666666666,0.0,0.5,0.0,0.0,0.0,18.066666666666663,0.0,0.0,8.5,1.0,0.0,0.0,1.25,4.5,0.0,4.5,2.75,1.8333333333333333,0.5,0.0,1.0,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.0,0.0,2.333333333333333,1.1666666666666663,0.0,6.75,0.0,0.0,1.1666666666666663,0.0,1.5,0.0
FRA,1.0,5.95,3.5,11.854066985645932,39.78333333333333,1.3333333333333333,7.083333333333333,4.75,9.333333333333334,3.0,0.0,0.0,3.583333333333333,0.0,4.75,0.0,8.75,1.0,9.0,0.0,0.0,32.99166666666667,4.071428571428571,24.166666666666664,2.25,8.0,50.81666666666667,0.25,12.029761904761903,36.47222222222223,8.333333333333332,9.5,4.5,17.333333333333332,0.0,4.833333333333333,156.04166666666669,3.5,97.16666666666666,0.5,5.5,9.166666666666666,22.58333333333333,1.5,0.0,4.833333333333333,0.3333333333333333,3.0,0.0
GBR,2.5,2.6666666666666665,5.583333333333333,1.9166666666666663,42.41666666666667,5.750783699059561,4.166666666666666,9.45,7.5,0.25,0.0,0.0,1.3333333333333333,0.0,3.055555555555556,0.0,5.333333333333333,6.666666666666667,17.583333333333332,0.0,0.0,49.66666666666666,4.333333333333333,1.0,2.0,19.166666666666668,38.73333333333333,0.8333333333333333,8.11111111111111,23.25,4.222222222222221,5.0,4.25,7.055555555555555,0.3333333333333332,5.866666666666666,42.86666666666667,1.0,30.083333333333336,0.8333333333333333,1.6666666666666663,3.6666666666666665,9.61111111111111,0.5,2.0,4.833333333333333,0.3333333333333332,1.5,0.0
GRC,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,2.0,2.0,0.25,0.0,0.0,0.5,0.0,0.0,0.5,0.25,0.0,3.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HUN,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
