,Y02A  10,Y02A  20,Y02A  30,Y02A  40,Y02A  50,Y02A  90,Y02B  10,Y02B  20,Y02B  30,Y02B  40,Y02B  50,Y02B  60,Y02B  70,Y02B  80,Y02B  90,Y02C  10,Y02C  20,Y02D  10,Y02D  30,Y02D  50,Y02D  70,Y02E  10,Y02E  20,Y02E  30,Y02E  40,Y02E  50,Y02E  60,Y02E  70,Y02P  10,Y02P  20,Y02P  30,Y02P  40,Y02P  60,Y02P  70,Y02P  80,Y02P  90,Y02T  10,Y02T  30,Y02T  50,Y02T  70,Y02T  90,Y02W  10,Y02W  30,Y02W  90,Y04S  10,Y04S  20,Y04S  30,Y04S  40,Y04S  50
AUS,0.5,1.3333333333333333,0.0,4.0,8.25,2.0,4.166666666666666,1.5,4.0,0.0,0.0,0.0,1.75,0.0,0.4166666666666666,0.0,1.75,0.0,1.0,0.0,0.0,7.833333333333333,0.3333333333333333,0.0,0.0,2.5,8.533333333333333,0.8333333333333333,18.166666666666668,3.1666666666666665,0.0,0.0,1.75,0.8333333333333333,0.3333333333333333,3.5,2.7,0.0,1.0,0.0,0.7,5.333333333333333,3.333333333333333,0.0,0.2,0.4166666666666666,0.2,0.75,0.0
AUT,0.0,0.25,2.833333333333333,3.5,7.416666666666666,0.0,2.583333333333333,9.083333333333332,5.583333333333333,1.0,0.0,0.0,5.476190476190476,0.0,0.5761904761904761,0.0,2.333333333333333,0.0,1.5,0.0,0.0,14.176190476190476,3.4166666666666665,0.0,1.3928571428571428,1.5,45.63888888888889,0.9333333333333332,12.583333333333334,5.777777777777778,0.0,2.125,2.0,10.416666666666666,0.3333333333333333,8.0,40.09444444444444,6.5,2.333333333333333,0.0,8.083333333333334,2.583333333333333,9.291666666666666,2.0,1.5706349206349206,1.076190476190476,0.4999999999999999,3.253968253968254,0.0666666666666666
BEL,0.0,0.5833333333333333,3.25,3.5,12.433333333333334,0.5,3.333333333333333,2.0,8.5,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.5,0.0,2.0,0.0,0.0,25.25,0.0,0.0,0.0,6.583333333333333,28.544444444444444,0.0,24.83333333333333,4.0,2.5,1.1666666666666663,1.0,5.25,0.3333333333333333,2.6666666666666665,12.127777777777778,0.0,17.0,0.0,0.4611111111111111,4.5,8.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0
BGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,0.0,0.0,0.0,1.0,2.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,2.833333333333333,0.0,0.0,0.0,1.5,1.0,0.3333333333333333,0.5,3.5,0.0,0.0,0.5,0.0,1.3333333333333333,0.75,2.5,0.0,1.0,0.0,0.5,0.0,1.3333333333333333,0.0,0.0,0.5,0.0,0.5,0.0
CAN,1.0,1.6666666666666663,0.0,10.733333333333333,12.366666666666664,2.333333333333333,0.8333333333333333,5.0,3.0,0.0,0.0,0.0,1.3666666666666667,0.0,0.0,0.0,3.0,3.033333333333333,15.000000000000002,0.0,0.0,12.75,0.3333333333333333,7.499999999999999,1.7499999999999998,5.233333333333333,38.44166666666666,0.8333333333333333,14.166666666666664,7.649999999999999,1.583333333333333,3.5,3.6666666666666665,5.375,1.3333333333333333,7.333333333333333,19.116666666666664,2.0,17.166666666666664,0.5,4.033333333333333,8.9,12.733333333333334,0.0,1.3166666666666664,0.3666666666666666,0.2,2.3666666666666667,0.0
CHE,0.0,1.0,3.375,5.433333333333333,16.765151515151516,2.0,3.9333333333333336,2.625,1.875,1.1666666666666667,0.0,0.0,4.807857142857143,0.625,0.6666666666666666,0.0,10.625,3.0,2.5,0.0,0.0,26.199523809523807,1.8333333333333333,2.0,0.3928571428571428,1.6666666666666663,34.366190476190475,0.8333333333333333,22.83333333333333,7.225,0.5,1.75,8.433333333333334,4.458333333333333,0.5,12.925,34.083333333333336,0.8333333333333333,2.0,1.0,6.416666666666666,1.7,10.5,0.5,0.6428571428571428,1.8078571428571428,0.3333333333333333,1.6828571428571428,0.0
CHL,0.0,0.0,0.0,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.5,0.8333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
CHN,2.0,1.0,3.083333333333333,12.5,23.2,3.833333333333333,12.11111111111111,35.0,52.25,14.5,0.0,0.0,39.15111111111111,0.5,2.4166666666666665,0.0,1.8333333333333333,59.42745098039215,246.65,0.0,0.0,209.8622222222222,2.833333333333333,8.333333333333332,7.083333333333333,5.833333333333333,292.0177777777778,8.755555555555556,18.333333333333336,31.25,2.0,3.0,4.25,72.375,1.8666666666666665,21.47222222222222,138.99166666666667,3.5,4.5,0.0,50.09722222222221,7.083333333333333,7.416666666666666,1.0,5.516666666666667,3.784444444444445,1.236111111111111,10.173333333333334,1.2166666666666668
CYP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
