,Y02A  10,Y02A  20,Y02A  30,Y02A  40,Y02A  50,Y02A  90,Y02B  10,Y02B  20,Y02B  30,Y02B  40,Y02B  50,Y02B  60,Y02B  70,Y02B  80,Y02B  90,Y02C  10,Y02C  20,Y02D  10,Y02D  30,Y02D  50,Y02D  70,Y02E  10,Y02E  20,Y02E  30,Y02E  40,Y02E  50,Y02E  60,Y02E  70,Y02P  10,Y02P  20,Y02P  30,Y02P  40,Y02P  60,Y02P  70,Y02P  80,Y02P  90,Y02T  10,Y02T  30,Y02T  50,Y02T  70,Y02T  90,Y02W  10,Y02W  30,Y02W  90,Y04S  10,Y04S  20,Y04S  30,Y04S  40,Y04S  50
AUS,0.0,0.75,1.0,2.5,7.5,1.3333333333333333,1.3333333333333333,2.0,3.166666666666667,0.0,0.0,0.0,1.3333333333333333,0.0,0.6666666666666666,0.0,2.5,0.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,3.25,12.833333333333334,0.8333333333333333,11.0,6.833333333333333,0.5,1.0,2.75,2.333333333333333,0.5,3.5,4.083333333333333,1.0,1.0,2.0,0.8333333333333333,2.75,3.333333333333333,0.0,0.0,0.3333333333333332,0.0,0.1666666666666666,0.0
AUT,0.0,0.4999999999999999,1.6666666666666663,2.5,5.2,0.0,2.5,9.0,7.833333333333333,0.0,0.0,0.0,1.6666666666666663,0.25,0.5833333333333333,0.0,2.1666666666666665,1.0,1.5,0.0,0.0,19.58333333333333,5.166666666666667,0.0,0.1666666666666666,4.041666666666667,38.33333333333333,0.0,19.666666666666664,2.9166666666666665,0.3333333333333333,2.0,1.5,5.958333333333333,0.1666666666666666,8.166666666666666,33.333333333333336,4.0,1.25,0.0,6.0,0.4999999999999999,9.333333333333332,0.0,0.5833333333333333,0.1666666666666666,0.0,3.333333333333333,0.1666666666666666
BEL,0.0,0.0,0.8333333333333333,4.7,14.583333333333334,0.0,1.2833333333333332,1.0,8.7,0.0,0.0,0.0,1.125,0.5,0.125,0.0,1.5138888888888888,1.5,5.5,0.0,0.0,16.0,0.5,0.0,0.125,4.333333333333333,20.691666666666663,0.2,12.5,5.213888888888889,1.3333333333333333,1.3333333333333333,3.5,5.0,0.4583333333333333,2.75,11.06111111111111,0.0,11.5,0.0,1.061111111111111,4.0,7.333333333333333,0.0,0.575,1.125,0.45,0.375,0.0
BGR,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.9166666666666664,0.0,0.3333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.25,0.0,0.25,0.0
BRA,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.333333333333333,3.0,0.0,3.0,1.3333333333333333,1.0,0.0,1.0,0.0,0.0,1.5,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CAN,0.0,3.083333333333333,1.0,2.833333333333333,11.625,2.333333333333333,0.8611111111111112,3.0,5.833333333333334,0.0,0.0,0.0,1.4,0.0,1.6166666666666667,0.125,7.708333333333332,4.0,17.44047619047619,0.0,0.0,10.555555555555555,2.5,1.5,0.2777777777777777,3.5,47.33055555555556,0.4722222222222222,6.7557471264367805,6.875,2.416666666666667,1.0,1.0,4.583333333333334,0.25,3.4166666666666665,17.0,0.0,17.533333333333335,2.0,2.583333333333333,4.583333333333333,7.0,0.5,1.3944444444444444,2.0666666666666664,0.3333333333333333,5.15,0.0
CHE,0.0,1.0,0.7,4.0,21.133333333333333,1.8333333333333333,5.908333333333333,3.25,8.366666666666667,1.0,0.0,0.0,7.506666666666667,0.5,0.0,0.0,8.666666666666666,0.5,1.25,0.0,0.0,39.165000000000006,11.491666666666664,0.5,2.1833333333333336,1.3333333333333333,29.848333333333333,0.9166666666666664,19.158045977011493,9.875,0.5,4.0,4.5,8.375,0.0,7.833333333333333,28.997222222222224,0.5833333333333333,5.555555555555555,0.0,4.172222222222223,2.083333333333333,5.958333333333333,0.0,1.1833333333333331,0.6733333333333333,0.5333333333333333,3.2066666666666666,0.25
CHL,0.0833333333333333,0.0,0.0,3.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4166666666666663,0.0,0.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN,0.0,5.166666666666666,4.333333333333333,7.0,22.485714285714288,1.125,5.633333333333333,52.125,32.5,8.448717948717949,0.0,0.0,36.70396011396012,1.0833333333333333,1.5370370370370368,0.0,1.5555555555555551,52.41666666666667,205.4642857142857,0.0,0.0,159.5233333333333,1.8333333333333333,4.0,5.916666666666666,3.583333333333333,249.97596497691327,2.3166666666666664,18.25,49.888888888888886,4.833333333333333,5.416666666666666,7.866666666666667,60.83620689655172,4.333333333333333,20.33333333333333,106.74608876117496,9.25,9.0,0.0,22.020226692209448,4.166666666666666,8.25,0.0,5.4709450830140485,4.377037037037037,1.9667784163473816,7.227037037037037,0.5
CYP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
