,001,011,022,035,042,045,046,047,048,054,056,057,058,062,071,072,075,081,091,098,111,112,121,211,212,232,233,244,245,246,247,248,251,261,265,266,267,268,269,271,273,277,278,282,287,288,289,291,292,323,334,335,341,411,423,431,511,512,513,514,515,516,522,523,524,531,532,533,541,562,572,582,583,584,585,591,592,598,611,621,625,628,633,634,635,641,642,651,652,653,654,655,656,657,658,659,661,662,663,664,665,667,671,672,673,674,675,676,677,679,681,682,683,684,685,686,687,689,692,693,694,695,696,697,699,711,713,714,716,718,721,723,724,725,726,727,728,736,737,741,742,744,745,749,751,759,763,764,771,773,775,776,778,785,786,791,792,793,812,821,831,842,843,844,845,846,847,848,851,871,872,874,881,882,884,885,892,893,894,895,896,897,898,899,951,971
ABW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,0.0,6376.0,5264.0,355576.0,61546.0,0.0,489370.0,0.0,614516.0,775706.0,102230.0,178956.0,230220.0,0,129818.0,0.0,975828.0,22520.0,0.0,578418.0,1510298.0,39180.0,0,0.0,0.0,33710.0,0.0,0.0,1041166.0,1104402.0,175954.0,4826050.0,0.0,0.0,0.0,0.0,0.0,11984.0,2472066.0,0.0,222432.0,1122.0,143018.0,70278.0,7392212.0,1107270.0,772.0,629616.0,259458.0,0.0,883744.0,1736564.0,25488.0,0.0,0.0,0.0,36392.0,0.0,0.0,0.0,0.0,0.0,385392.0,0.0,0.0,0.0,0.0,78120.0,120324.0,0.0,11354.0,101518.0,13668.0,0.0,0.0,0.0,18180.0,18084.0,736040.0,37990.0,54784.0,5382.0,0.0,1075518.0,3891744.0,741536.0,1202554.0,162762.0,297704.0,120720.0,9650.0,214476.0,255032.0,219890.0,1526658.0,42184.0,157190.0,245866.0,171182.0,544.0,2398.0,0.0,8857342.0,71938.0,217696.0,122020.0,0,254134.0,29026.0,192536.0,0.0,1920392.0,193156.0,3623944.0,104198.0,54018.0,0.0,0.0,315768.0,16130.0,364718.0,171762.0,97228.0,505516.0,13763492.0,0.0,355862.0,0.0,1874882.0,0.0,88514.0,3275252.0,191968.0,0.0,0.0,7890.0,257402.0,315994.0,0.0,75608.0,28456.0,2968254.0,102658.0,1330734.0,0.0,0.0,965636.0,864390.0,1200694.0,0.0,75762.0,0.0,1794646.0,23412.0,105386.0,0.0,0.0,1282446.0,418940.0,10684594.0,1280552.0,64513930.0,35907790.0,86121350.0,47029460.0,34530714.0,1514984.0,1754860.0,19504512.0,130268.0,132744.0,107878.0,0.0,0.0,0.0,1902.0,5810728.0,1813344.0,4969152.0,22632.0,5538.0,172280.0,23820.0,2507658.0,29550.0,861070.0
AND,352086.0,0.0,0.0,0.0,4628.0,0.0,0.0,0.0,268.0,0.0,1840.0,0.0,2416.0,0,574.0,0.0,0.0,0.0,0.0,15750.0,3768374.0,456370.0,0,0.0,0.0,0.0,1226.0,0.0,0.0,3924.0,41046.0,121536.0,6252.0,0.0,0.0,0.0,0.0,0.0,3836.0,0.0,5906.0,0.0,869028.0,447102.0,15984.0,281474.0,0.0,446.0,30416.0,0.0,496.0,0.0,0.0,0.0,0.0,203216.0,0.0,5970.0,0.0,0.0,7518.0,0.0,0.0,67156.0,0.0,0.0,0.0,236430.0,479382.0,0.0,0.0,7998.0,617450.0,0.0,0.0,1250.0,3244.0,47386.0,0.0,24.0,46044.0,5304.0,0.0,3540.0,546438.0,74218.0,125870.0,26582.0,41400.0,23834.0,138.0,0.0,759634.0,1562408.0,105068.0,121836.0,43736.0,42628.0,15914.0,76824.0,17554.0,0.0,958.0,0.0,19676.0,1662.0,0,0.0,358.0,0.0,0.0,0.0,0.0,5214.0,0.0,0.0,0.0,0.0,13100.0,9856.0,1748.0,341766.0,64124.0,92308.0,431638.0,0.0,10470.0,0.0,74454.0,0.0,0.0,667048.0,797068.0,1150.0,114006.0,650.0,430686.0,4662.0,3962.0,10816.0,99868.0,141204.0,123628.0,330.0,28226.0,31762.0,275380.0,56564.0,1748.0,0.0,148122.0,0.0,240140.0,36718.0,35798.0,2184.0,3234.0,216362.0,223372.0,3205768.0,1047066.0,461476.0,1466190.0,64570.0,980730.0,471610.0,171114.0,128786.0,213632.0,86412.0,4057756.0,31640.0,182042.0,0.0,251920.0,826662.0,4198124.0,3211300.0,3660442.0,444786.0,26338.0,167340.0,5464730.0,1759822.0,0.0,947492.0
ARE,0.0,3582704.0,0.0,0.0,147608540.0,0.0,110166004.0,734112.0,0.0,56905694.0,671958.0,0.0,3994788.0,0,0.0,54798.0,65631802.0,3238320.0,0.0,34529432.0,23600986.0,0.0,0,21502.0,35640.0,0.0,397048.0,0.0,224208.0,0.0,4010002.0,16422524.0,69722.0,0.0,475914.0,0.0,335440.0,25736.0,1577758.0,0.0,502280.0,0.0,5534908.0,90689562.0,4031386.0,55628090.0,0.0,227050.0,576468.0,0.0,1043886.0,0.0,0.0,393066.0,4052.0,33128998.0,0.0,16416.0,0.0,1722336.0,57920.0,1670608.0,4390452.0,1084704.0,119580.0,76272.0,1337550.0,66573952.0,1304680.0,0.0,612262.0,0.0,3048498.0,0.0,0.0,0.0,6892028.0,86690516.0,35308.0,128210.0,0.0,0.0,42128.0,53294.0,2498486.0,0.0,0.0,4626446.0,90806166.0,7807292.0,466979538.0,0.0,4890294.0,30711836.0,5535556.0,3062142.0,1461912.0,83981568.0,2426676.0,468906.0,38079836.0,0.0,228862.0,0.0,3736090.0,1433862.0,0,0.0,4220426.0,0.0,0.0,3725280.0,78246.0,16133608.0,683372.0,437348.0,0.0,2707048.0,14252356.0,3280970.0,7292974.0,47026914.0,25922856.0,57664634.0,21029562.0,0.0,57330560.0,0.0,10227156.0,28396.0,0.0,0.0,219024.0,161236.0,112084.0,1235644.0,12352474.0,298462.0,1961114.0,0.0,0.0,0.0,6708870.0,7997878.0,0.0,0.0,0.0,62035240.0,0.0,0.0,75061374.0,0.0,0.0,0.0,5145430.0,34478.0,343712.0,9583430.0,0.0,89255494.0,42565168.0,0.0,0.0,2091710.0,0.0,109871192.0,19517448.0,8983016.0,4014654.0,1040208.0,2750000.0,2605198.0,0.0,422425324.0,0.0,91786660.0,13121874.0,57254222.0,89812782.0,33024236.0,1629482.0,268793816.0,32433434.0,227798178.0,778364.0,38757562.0
ARG,12552304.0,1105706268.0,574583662.0,27059782.0,346320812.0,113928044.0,146917842.0,7904198.0,94448628.0,367195626.0,114234850.0,795118402.0,442304654.0,0,663214.0,287798.0,780902.0,4098712394.0,81596892.0,213115428.0,39588270.0,299054562.0,0,2218606.0,3226402.0,2659990.0,46076860.0,12810.0,16443406.0,15473810.0,19681224.0,35193760.0,189246202.0,0.0,222.0,22696234.0,1712594.0,7775162.0,155648.0,1510.0,5652122.0,371166.0,53229628.0,7145642.0,920995192.0,20621902.0,26502.0,24007222.0,5190466.0,0.0,1153802916.0,149843402.0,285403300.0,16267446.0,17242.0,33701936.0,134098032.0,101224272.0,46613682.0,76181348.0,79634866.0,93370866.0,75093182.0,151818596.0,112316808.0,2617854.0,77995786.0,51053756.0,648199764.0,1837678.0,7313748.0,158237494.0,302866726.0,13936.0,205070.0,10959940.0,131829368.0,130321596.0,7203006.0,17288488.0,25161572.0,10568230.0,1077468.0,26664220.0,11660938.0,144827426.0,158249286.0,346695444.0,48970240.0,76494420.0,135708.0,4658124.0,6052722.0,18152010.0,10500522.0,1712138.0,36934360.0,75443140.0,4458878.0,8672768.0,16100998.0,292000.0,23890372.0,115357384.0,116664134.0,479877800.0,0,259558.0,22371770.0,1130760.0,270448.0,22733946.0,72058.0,113346166.0,954090.0,331690.0,390.0,138052.0,28547978.0,26733644.0,11599374.0,76570672.0,4898432.0,22322514.0,75525300.0,52184.0,3089172.0,21317802.0,59395448.0,24689362.0,28988954.0,18847792.0,4671394.0,4814626.0,8696302.0,23774764.0,84112764.0,12389160.0,34968700.0,52237558.0,1684092.0,50667010.0,88999014.0,30161662.0,5881134.0,877494.0,1644052.0,37517276.0,21697182.0,4257698.0,26958444.0,13592.0,112700984.0,4882086.0,12239964.0,6460656.0,226016.0,72359548.0,14036048.0,256161284.0,7331460.0,4904674.0,8667390.0,1733644.0,20632548.0,15909008.0,5061726.0,26991822.0,34654800.0,138550.0,14171472.0,22667368.0,1035854.0,80407520.0,17769668.0,4201462.0,154175296.0,59917396.0,36239652.0,6094006.0,10316968.0,3963538.0,39926792.0,18769770.0,8024112.0,218994320.0
ARM,0.0,12748.0,0.0,1302.0,70820.0,0.0,0.0,0.0,514.0,224720.0,173468.0,1582426.0,4278714.0,0,295690.0,0.0,4608.0,10.0,0.0,150028.0,694390.0,18279746.0,0,0.0,0.0,0.0,14736152.0,0.0,0.0,0.0,75076.0,242490.0,0.0,0.0,0.0,0.0,0.0,0.0,129996.0,0.0,79676.0,37282.0,5771606.0,6218616.0,14008908.0,26125250.0,57386.0,12474.0,149130.0,0.0,0.0,0.0,0.0,9676.0,0.0,0.0,12590.0,26698.0,15886.0,10768.0,66084.0,21490.0,290836.0,48014.0,0.0,312816.0,0.0,5000.0,1716896.0,66000.0,0.0,6460.0,89500.0,0.0,0.0,0.0,77598.0,88564.0,0.0,149246.0,394636.0,94580.0,0.0,0.0,22276.0,258228.0,1183778.0,35282.0,26244.0,20452.0,0.0,0.0,7848.0,36512.0,15754.0,1491454.0,504850.0,43480.0,70516.0,16322.0,645196.0,167769496.0,7177060.0,46958.0,2655096.0,808468.0,0,26672.0,1594.0,1444.0,23988.0,1575826.0,0.0,1613516.0,19166.0,0.0,0.0,1884358.0,139362.0,23978.0,23238.0,358916.0,41630.0,579574.0,648438.0,0.0,0.0,0.0,3593344.0,0.0,91828.0,558990.0,1432810.0,16936.0,252032.0,201844.0,1704090.0,3663270.0,2930630.0,184168.0,592356.0,285246.0,483786.0,574490.0,57260.0,0.0,50068.0,818428.0,3941062.0,45254.0,219736.0,0.0,287352.0,220.0,30984.0,344.0,0.0,0.0,106848.0,47148.0,4842.0,3400340.0,15735082.0,0.0,2635018.0,3064884.0,551204.0,96710.0,1412426.0,361750.0,3276.0,812750.0,41500.0,146118.0,647036.0,729464.0,506300.0,26788.0,252388.0,856.0,46632.0,7379088.0,42926.0,94264.0,0.0,23663422.0
ATG,5746.0,12944.0,5672.0,77688.0,480.0,0.0,8174.0,4310.0,9536.0,81418.0,444.0,16940.0,24702.0,0,0.0,0.0,714.0,428.0,212.0,271878.0,356344.0,334502.0,0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,4956.0,0.0,0.0,0.0,0.0,0.0,0.0,338774.0,0.0,0.0,370.0,14812.0,51476.0,0.0,0.0,0.0,144.0,21298.0,0.0,15578.0,0.0,620.0,7988.0,0.0,4640.0,507802.0,102.0,0.0,0.0,0.0,0.0,50592.0,0.0,0.0,1976.0,0.0,2416832.0,218994.0,460.0,0.0,2792.0,25008.0,0.0,0.0,2194.0,9282.0,18990.0,0.0,2250.0,3166.0,46930.0,0.0,52266.0,38128.0,5682.0,16224.0,406.0,2980.0,18562.0,0.0,0.0,0.0,55784.0,1206098.0,23334.0,0.0,43140.0,6548.0,10098.0,25926.0,0.0,0.0,576.0,18386.0,2739456.0,0,0.0,0.0,0.0,3220.0,770.0,0.0,3592.0,0.0,0.0,0.0,0.0,107164.0,25594.0,117280.0,153348.0,36920.0,105222.0,491382.0,0.0,97150.0,3902.0,256574.0,133480.0,55676.0,271476.0,7368.0,0.0,0.0,1702.0,56654.0,118802.0,11386.0,25954.0,88122.0,181688.0,8888.0,29352.0,61464.0,5918.0,218274.0,726894.0,316696.0,1458.0,198396.0,17062.0,266688.0,196.0,224598.0,0.0,87036.0,696196.0,578750.0,808822.0,10786.0,104780.0,90002.0,41292.0,43624.0,27854.0,348.0,17968.0,68822.0,0.0,115798.0,207862.0,1425400.0,130366.0,33356.0,9198.0,339706.0,168246.0,480092.0,14118.0,49284.0,78146.0,281094.0,11620.0,6070.0,0.0
AUS,781282096.0,3933478164.0,1299518204.0,9937946.0,536109010.0,23568428.0,99656876.0,18147218.0,186482482.0,291586018.0,29256126.0,562838688.0,244738988.0,0,38983434.0,319526.0,6035778.0,808313518.0,99010962.0,349747716.0,26983772.0,1650198148.0,0,25585294.0,150484.0,2550756.0,12915044.0,108234.0,948738.0,757121156.0,69758238.0,60898048.0,1942110.0,7276968.0,90806.0,25636244.0,659434.0,18266336.0,42270822.0,4761074.0,42750486.0,14541804.0,111515624.0,164040692.0,5548111102.0,180496684.0,3713252.0,129451126.0,75306678.0,98094.0,1195315016.0,36834036.0,2419926776.0,289583796.0,43740496.0,49389612.0,18881008.0,33624936.0,4202738.0,2420314.0,29203058.0,24032922.0,326456802.0,160948982.0,549222.0,7799900.0,7971428.0,115365264.0,1689781016.0,39896802.0,14153864.0,90922834.0,252422150.0,159836.0,13726082.0,10560034.0,321643746.0,186164920.0,35990050.0,26822680.0,22704084.0,40271016.0,4073278.0,33238770.0,27603780.0,447024064.0,153314304.0,682632438.0,85960884.0,83627076.0,18782904.0,39826210.0,12419502.0,114441732.0,97856576.0,87547212.0,18735894.0,94173214.0,52387856.0,35584486.0,36885092.0,83094324.0,109340166.0,670650724.0,175701626.0,475206244.0,0,25476916.0,45245112.0,32028968.0,173294424.0,1141952158.0,48286582.0,522147320.0,494952270.0,9811142.0,40650310.0,99859162.0,60194380.0,16694804.0,52308782.0,108727720.0,25042242.0,74943550.0,271800542.0,5763798.0,83474980.0,30419316.0,152279952.0,17135872.0,137206766.0,129953740.0,39598848.0,6045484.0,118486628.0,92032580.0,631114938.0,103628228.0,51804814.0,68211162.0,56650168.0,116099962.0,137994542.0,116059998.0,44574044.0,91926196.0,37073422.0,353577330.0,94463516.0,11474650.0,150694644.0,165855016.0,427868372.0,7445548.0,24482308.0,37960886.0,4390550.0,756487016.0,37896762.0,173231184.0,15926852.0,37973638.0,86535232.0,17892014.0,127702186.0,48100082.0,54836598.0,38735350.0,67322106.0,55261890.0,417692456.0,337432224.0,63009258.0,458018068.0,296778204.0,106244434.0,343938884.0,182444222.0,241882394.0,30902160.0,83892232.0,118596496.0,224034754.0,138792996.0,12231602.0,6206089690.0
AUT,165527740.0,402263386.0,54769438.0,544406.0,708854.0,2336256.0,16262782.0,2174262.0,366644504.0,88198126.0,15501306.0,51845236.0,457788858.0,0,144978814.0,287752.0,23698192.0,240784424.0,4112010.0,253408674.0,1010699366.0,118201806.0,0,957800.0,331388.0,982530.0,5797066.0,281098.0,630428.0,46558868.0,166047564.0,2411801316.0,337355732.0,21964.0,5879888.0,858158.0,1971762.0,585410.0,21047772.0,217522.0,30356044.0,2195616.0,118930370.0,114949026.0,5405232.0,113682420.0,6374970.0,37625084.0,34454952.0,73944.0,380598712.0,42959436.0,4396528.0,14880264.0,28787482.0,3026382.0,26774896.0,26183434.0,41264078.0,20080264.0,832731390.0,151345262.0,81570876.0,68420864.0,5414.0,14441014.0,4274122.0,409761882.0,3093773040.0,20621366.0,740284.0,1034845334.0,715182898.0,3065840.0,21456520.0,171373114.0,117417896.0,607099042.0,32637394.0,226258570.0,611230398.0,225669796.0,26230540.0,800141810.0,156641878.0,4268293834.0,618377548.0,556069354.0,437674160.0,262536136.0,47737948.0,161388804.0,323988562.0,295443022.0,248648480.0,142528208.0,95774684.0,69063450.0,258267300.0,73786182.0,608762112.0,3238530.0,15616938.0,275549068.0,777377728.0,2460977810.0,0,349994744.0,146592282.0,118779590.0,23435988.0,576194292.0,31591172.0,1048721848.0,6177062.0,11198016.0,1114978.0,28933002.0,258743406.0,100599520.0,223321634.0,903867862.0,18387606.0,268611818.0,2748318266.0,19545698.0,140865022.0,112752124.0,766833176.0,260773524.0,423908662.0,754608554.0,258551702.0,450577658.0,428443668.0,350462194.0,2786182106.0,407992778.0,478426968.0,553082934.0,99739760.0,1442760858.0,447265938.0,426450598.0,82950368.0,34689108.0,120206910.0,516531304.0,907819256.0,267129160.0,666823630.0,35979430.0,1454959912.0,62168280.0,427543912.0,954414250.0,800756.0,41306536.0,779217362.0,2193693748.0,41575988.0,271777416.0,425078432.0,31827266.0,543996602.0,922449342.0,127794654.0,151754100.0,968280568.0,87595268.0,283970148.0,693223910.0,114625756.0,113132772.0,318648100.0,84651548.0,709749656.0,1056438338.0,1330374148.0,121127770.0,77038032.0,55568548.0,2510778458.0,299847136.0,17129322.0,46854666.0
AZE,3180.0,0.0,10000.0,958.0,25200.0,0.0,23000.0,0.0,14916.0,3220970.0,1866188.0,30172214.0,1786104.0,0,78.0,0.0,1336.0,4307012.0,189216.0,171668.0,30000.0,11978278.0,0,0.0,0.0,0.0,203456.0,0.0,0.0,0.0,551794.0,547368.0,0.0,105858.0,0.0,0.0,0.0,0.0,1592466.0,0.0,76540.0,0.0,306114.0,2382300.0,22861994.0,12160690.0,0.0,141252.0,7560.0,0.0,203232394.0,7664734.0,0.0,110898.0,72000.0,467916.0,4099998.0,8909302.0,8276.0,0.0,0.0,551736.0,4333788.0,174376.0,0.0,8000.0,0.0,254288.0,1235632.0,808634.0,77298.0,334694.0,18743080.0,0.0,196600.0,20000.0,37120.0,1293078.0,0.0,70168.0,0.0,228972.0,0.0,0.0,21118.0,12574.0,158.0,618410.0,369956.0,191458.0,0.0,0.0,0.0,19712.0,90758.0,1216872.0,0.0,0.0,180432.0,444454.0,146590.0,0.0,120000.0,629652.0,988274.0,211676.0,0,0.0,71836.0,100.0,0.0,554298.0,0.0,81078.0,120956.0,12000.0,0.0,149436.0,60532.0,59156.0,301052.0,1010558.0,20390.0,176142.0,278418.0,2680.0,75432.0,3885158.0,1095412.0,328838.0,181410.0,5479680.0,498420.0,0.0,375000.0,97796.0,9285380.0,265794.0,13034.0,1752.0,2059574.0,2004466.0,196202.0,762020.0,758.0,0.0,312916.0,140662.0,171948.0,111818.0,263002.0,0.0,291342.0,0.0,372934.0,123298.0,0.0,4027690.0,22252.0,1544536.0,8960.0,351056.0,43212.0,0.0,251428.0,15492.0,24010.0,478.0,50892.0,2094.0,938992.0,4473914.0,11844.0,0.0,14156.0,9856.0,322346.0,214000.0,667050.0,2432.0,44516.0,67232.0,15782286.0,40020.0,0.0,0.0
